cam_signed_dist_to_plane_m,cam_to_door_centre_m,camera_id,face_id,image_id,in_roi_list,quad_any_inside,quad_fully_inside,sample_id,vis6_delta_p05,vis6_delta_p50,vis6_delta_p95,vis6_n_behind,vis6_n_front,vis6_n_lidar_in_quad,vis6_n_on_leaf,vis6_quad_pixels,vis6_quad_pixels_in_dilated_support,vis6_range_p05,vis6_range_p50,vis6_range_p95,vis6_t_plane_p50,vis6f_delta_p05,vis6f_delta_p50,vis6f_delta_p95,vis6f_n_behind,vis6f_n_front,vis6f_n_lidar_in_quad,vis6f_n_on_leaf,vis6f_quad_pixels,vis6f_quad_pixels_in_dilated_support,vis6f_range_p05,vis6f_range_p50,vis6f_range_p95,vis6f_t_plane_p50
0.630143725236852,0.6826492093743934,left,pitch_up_56,img_33375a69985ab3e518251da0,False,False,False,img_33375a69985ab3e518251da0::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
0.630143725236852,0.6826492093743934,left,yaw_plus_35,img_33375a69985ab3e518251da0,False,False,False,img_33375a69985ab3e518251da0::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.855202667466808,7.717438433690514,right,pitch_up_56,img_336e1066e62f9bd81c7fb187,False,False,False,img_336e1066e62f9bd81c7fb187::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.855202667466808,7.717438433690514,right,yaw_minus_35,img_336e1066e62f9bd81c7fb187,False,True,False,img_336e1066e62f9bd81c7fb187::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.967252378949654,5.01323416110878,right,pitch_up_56,img_3393210d231014661a40fa97,False,False,False,img_3393210d231014661a40fa97::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.967252378949654,5.01323416110878,right,yaw_minus_35,img_3393210d231014661a40fa97,False,True,False,img_3393210d231014661a40fa97::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.967252378949654,5.01323416110878,right,yaw_plus_35,img_3393210d231014661a40fa97,False,True,False,img_3393210d231014661a40fa97::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.38505226968431,7.991950761770343,right,pitch_up_56,img_340ae29e89772b35f8739137,False,False,False,img_340ae29e89772b35f8739137::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.38505226968431,7.991950761770343,right,yaw_minus_35,img_340ae29e89772b35f8739137,False,True,True,img_340ae29e89772b35f8739137::yaw_minus_35,-4.619162467603203,-1.0163670981308233,11.284121381592591,1162,11968,14260,219,59623,59623,3.5734254240989687,7.270400285720825,19.336260890960684,7.985509218127905,-4.800026963892708,-4.386130806016367,-4.006762634980447,0,2977,2977,0,59623,59585,3.5347569465637205,3.6170239448547363,3.6909432411193848,8.003014074374699
-8.955607617261537,9.652991410210458,left,pitch_up_56,img_34740bb45b5ff4b8f0691b68,False,False,False,img_34740bb45b5ff4b8f0691b68::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.955607617261537,9.652991410210458,left,yaw_plus_35,img_34740bb45b5ff4b8f0691b68,False,False,False,img_34740bb45b5ff4b8f0691b68::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.1890774673139735,2.2969219986818388,left,pitch_down_56,img_349bb000c52f5a9444858a63,False,False,False,img_349bb000c52f5a9444858a63::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.1890774673139735,2.2969219986818388,left,pitch_up_56,img_349bb000c52f5a9444858a63,False,False,False,img_349bb000c52f5a9444858a63::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.1890774673139735,2.2969219986818388,left,yaw_minus_35,img_349bb000c52f5a9444858a63,False,True,False,img_349bb000c52f5a9444858a63::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.1890774673139735,2.2969219986818388,left,yaw_plus_35,img_349bb000c52f5a9444858a63,False,True,False,img_349bb000c52f5a9444858a63::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.4728570721782757,2.3944509558999467,left,pitch_down_56,img_357e0e61ad2c2c039b3d8981,False,False,False,img_357e0e61ad2c2c039b3d8981::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.4728570721782757,2.3944509558999467,left,pitch_up_56,img_357e0e61ad2c2c039b3d8981,False,False,False,img_357e0e61ad2c2c039b3d8981::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.4728570721782757,2.3944509558999467,left,yaw_minus_35,img_357e0e61ad2c2c039b3d8981,False,True,False,img_357e0e61ad2c2c039b3d8981::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.4728570721782757,2.3944509558999467,left,yaw_plus_35,img_357e0e61ad2c2c039b3d8981,False,True,False,img_357e0e61ad2c2c039b3d8981::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.133393742676793,7.394978137291365,right,pitch_up_56,img_36179b59758015708cbc0529,False,False,False,img_36179b59758015708cbc0529::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.133393742676793,7.394978137291365,right,yaw_minus_35,img_36179b59758015708cbc0529,False,False,False,img_36179b59758015708cbc0529::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.133393742676793,7.394978137291365,right,yaw_plus_35,img_36179b59758015708cbc0529,False,True,True,img_36179b59758015708cbc0529::yaw_plus_35,-5.348487126385102,-1.3140115292577201,1.9360965351976638,1711,10993,13669,213,37115,37115,2.233160066604614,6.163293361663818,9.561025619506836,7.393227185962526,-5.430463069721496,-5.08080642459614,-4.5916047040735,0,3584,3584,0,37115,37115,2.2070793747901916,2.293697714805603,2.5804195642471313,7.412919889447932
-7.889908768944164,7.901609336317166,right,pitch_up_56,img_362f09e7739015207616d3d1,False,False,False,img_362f09e7739015207616d3d1::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-7.889908768944164,7.901609336317166,right,yaw_plus_35,img_362f09e7739015207616d3d1,False,True,True,img_362f09e7739015207616d3d1::yaw_plus_35,-0.13004689416086457,1.4127959221642534,20.75790684682676,8943,21,14321,4885,43272,29993,7.7923054695129395,9.329215049743652,28.68490982055664,7.936604142063495,-0.1647249046097242,-0.11597511709503472,1.4403520878243279,2263,21,7549,4796,43272,29467,7.7820556640625,7.834187030792236,9.364726448059082,7.934010144122315
1.6913001392772458,8.474568383320506,right,pitch_up_56,img_3674d4aa9eeeccc919db54a9,False,False,False,img_3674d4aa9eeeccc919db54a9::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
1.6913001392772458,8.474568383320506,right,yaw_minus_35,img_3674d4aa9eeeccc919db54a9,False,True,True,img_3674d4aa9eeeccc919db54a9::yaw_minus_35,-0.07780141042735558,0.5175667908456862,1.6700163365512957,3342,0,4877,936,10000,10000,7.982573413848877,8.937875747680664,10.185785102844239,8.446724809959566,-0.07954676596997201,0.4894221683241211,0.9838236917763159,3111,0,4646,936,10000,10000,7.981675028800964,8.93491268157959,9.770427465438843,8.440967408328099
1.6913001392772458,8.474568383320506,right,yaw_plus_35,img_3674d4aa9eeeccc919db54a9,False,False,False,img_3674d4aa9eeeccc919db54a9::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.4575418197626826,2.5161637370560537,right,yaw_minus_35,img_36d8bec5f2733d9cb65049e8,False,False,False,img_36d8bec5f2733d9cb65049e8::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-5.155576719485124,6.557469675109336,right,yaw_minus_35,img_36e74cf7a944d9e1fac9aac6,False,True,False,img_36e74cf7a944d9e1fac9aac6::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
0.7341812620355408,4.741203347859162,left,yaw_plus_35,img_3856b29d30a5f8fae4c2ddaf,False,True,False,img_3856b29d30a5f8fae4c2ddaf::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.8680885840402786,5.163179197822246,left,pitch_up_56,img_38fa922ad61d7da7aa5839a9,False,False,False,img_38fa922ad61d7da7aa5839a9::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.8680885840402786,5.163179197822246,left,yaw_plus_35,img_38fa922ad61d7da7aa5839a9,False,False,False,img_38fa922ad61d7da7aa5839a9::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.48707428731241,10.067096841165231,right,yaw_minus_35,img_3902505c4cb7ff45451f2bc1,False,True,True,img_3902505c4cb7ff45451f2bc1::yaw_minus_35,-4.404438077468615,-3.2284468329158154,1.709032098639893,602,9087,11662,553,21691,21691,5.636147999763489,6.943592309951782,11.89533591270446,10.052663764379993,-4.430834514900639,-4.2716173401412885,-3.6185317656919542,0,5837,5837,0,21691,21691,5.622744178771972,5.84129524230957,6.542135429382324,10.092691929635624
-1.4684869302369523,2.378377160575273,left,pitch_down_56,img_39270baa183005e40c561a87,False,False,False,img_39270baa183005e40c561a87::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.4684869302369523,2.378377160575273,left,pitch_up_56,img_39270baa183005e40c561a87,False,False,False,img_39270baa183005e40c561a87::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.4684869302369523,2.378377160575273,left,yaw_minus_35,img_39270baa183005e40c561a87,False,False,False,img_39270baa183005e40c561a87::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.4684869302369523,2.378377160575273,left,yaw_plus_35,img_39270baa183005e40c561a87,False,True,True,img_39270baa183005e40c561a87::yaw_plus_35,-1.3630376746849957,2.047663394052512,9.876589026814987,61412,16766,88231,2532,234155,233588,1.0412266254425049,4.441956996917725,12.079188346862793,2.3417416478859496,-1.6852012927634246,-1.072431998402124,0.1663878899315587,591,11121,13319,240,234155,226043,0.9185212790966034,1.243665099143982,2.8786829471588127,2.3518882774313887
-1.433367918171239,1.5863278704844206,left,pitch_down_56,img_3991b4dd0731c1ce6d644839,False,False,False,img_3991b4dd0731c1ce6d644839::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.433367918171239,1.5863278704844206,left,pitch_up_56,img_3991b4dd0731c1ce6d644839,False,False,False,img_3991b4dd0731c1ce6d644839::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.433367918171239,1.5863278704844206,left,yaw_minus_35,img_3991b4dd0731c1ce6d644839,False,False,False,img_3991b4dd0731c1ce6d644839::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.433367918171239,1.5863278704844206,left,yaw_plus_35,img_3991b4dd0731c1ce6d644839,False,False,False,img_3991b4dd0731c1ce6d644839::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9018684217053303,7.523838830073806,right,pitch_up_56,img_39a06855544f8de8351e1656,False,False,False,img_39a06855544f8de8351e1656::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
1.9018684217053303,7.523838830073806,right,yaw_minus_35,img_39a06855544f8de8351e1656,False,True,True,img_39a06855544f8de8351e1656::yaw_minus_35,-0.0648867177365945,0.46849939539264085,3.012755950284018,4805,55,6793,1136,9928,9928,7.043766880035401,7.9844231605529785,10.229234695434567,7.495668584847642,-0.06742787389981028,0.448860896233672,0.9663361503732163,4109,55,6097,1136,9928,9928,7.0205159187316895,7.963634014129639,8.703918266296387,7.517864636518853
1.9018684217053303,7.523838830073806,right,yaw_plus_35,img_39a06855544f8de8351e1656,False,False,False,img_39a06855544f8de8351e1656::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
2.133230643946653,6.390183867766857,right,pitch_up_56,img_39bde7ed1336ec78411af4c0,False,False,False,img_39bde7ed1336ec78411af4c0::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
2.133230643946653,6.390183867766857,right,yaw_minus_35,img_39bde7ed1336ec78411af4c0,False,True,True,img_39bde7ed1336ec78411af4c0::yaw_minus_35,-0.04795364852677446,0.3629482415237453,2.991580350323274,7990,0,10783,1647,18698,18698,5.991075658798218,6.86670446395874,9.155677795410156,6.3846398440196594,-0.05973874273816717,0.3496642260683509,0.8610934439466286,6919,0,9712,1647,18698,18698,5.9736172437667845,6.857006311416626,7.306102681159972,6.4139877038367485
-2.4548426064920523,2.493463739839458,right,pitch_up_56,img_39d39b7da0de74e43e25c19f,False,False,False,img_39d39b7da0de74e43e25c19f::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.4548426064920523,2.493463739839458,right,yaw_minus_35,img_39d39b7da0de74e43e25c19f,False,False,False,img_39d39b7da0de74e43e25c19f::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
4.199668638673197,7.905437416642696,right,pitch_up_56,img_3a1483836f813dc9ad7e4edb,False,False,False,img_3a1483836f813dc9ad7e4edb::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
4.199668638673197,7.905437416642696,right,yaw_minus_35,img_3a1483836f813dc9ad7e4edb,False,True,True,img_3a1483836f813dc9ad7e4edb::yaw_minus_35,-3.8157970882165793,0.2237739407935031,4.520472401497414,4089,3795,11579,602,20683,20683,4.003531265258789,8.287748336791992,12.22240858078003,7.899804664402187,-3.985123353136186,0.21814457783526864,1.3133396001052646,1935,2615,7706,347,20683,20637,3.9660831093788147,8.105661392211914,8.985033750534058,7.93245361821012
4.199668638673197,7.905437416642696,right,yaw_plus_35,img_3a1483836f813dc9ad7e4edb,False,False,False,img_3a1483836f813dc9ad7e4edb::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.028535516216133,9.400207667804864,left,pitch_up_56,img_3a21b7ae860b72ed8804abcc,False,False,False,img_3a21b7ae860b72ed8804abcc::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.028535516216133,9.400207667804864,left,yaw_minus_35,img_3a21b7ae860b72ed8804abcc,False,False,False,img_3a21b7ae860b72ed8804abcc::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-9.028535516216133,9.400207667804864,left,yaw_plus_35,img_3a21b7ae860b72ed8804abcc,False,True,True,img_3a21b7ae860b72ed8804abcc::yaw_plus_35,-3.873272476891062,-3.7594715335957414,1.235362318831324,827,14861,16039,324,26593,26593,5.5427158832550045,5.666162490844727,10.65035696029663,9.413371188801346,-3.876121005575406,-3.784028392057637,-3.0780463245749647,0,14084,14084,0,26593,26593,5.540463924407959,5.643584966659546,6.342906045913696,9.416346076850076
-1.7666782369219685,1.9072249524770652,right,pitch_down_56,img_3a3f6e458912e59d4d103169,False,False,False,img_3a3f6e458912e59d4d103169::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.7666782369219685,1.9072249524770652,right,pitch_up_56,img_3a3f6e458912e59d4d103169,False,False,False,img_3a3f6e458912e59d4d103169::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.7666782369219685,1.9072249524770652,right,yaw_minus_35,img_3a3f6e458912e59d4d103169,False,False,False,img_3a3f6e458912e59d4d103169::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.7666782369219685,1.9072249524770652,right,yaw_plus_35,img_3a3f6e458912e59d4d103169,False,False,False,img_3a3f6e458912e59d4d103169::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.213978093175445,10.89043642096959,left,pitch_up_56,img_3a67c36eb4b7f4b5eacf371d,False,False,False,img_3a67c36eb4b7f4b5eacf371d::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.213978093175445,10.89043642096959,left,yaw_plus_35,img_3a67c36eb4b7f4b5eacf371d,False,False,False,img_3a67c36eb4b7f4b5eacf371d::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.8974530964848135,5.513447417123859,left,pitch_up_56,img_3a6ce437da18165267558062,False,False,False,img_3a6ce437da18165267558062::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.8974530964848135,5.513447417123859,left,yaw_plus_35,img_3a6ce437da18165267558062,False,False,False,img_3a6ce437da18165267558062::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.796025901174629,1.9223117842839974,right,pitch_down_56,img_3a87ece1cbe89f05808cde41,False,False,False,img_3a87ece1cbe89f05808cde41::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.796025901174629,1.9223117842839974,right,pitch_up_56,img_3a87ece1cbe89f05808cde41,False,False,False,img_3a87ece1cbe89f05808cde41::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.796025901174629,1.9223117842839974,right,yaw_minus_35,img_3a87ece1cbe89f05808cde41,False,True,False,img_3a87ece1cbe89f05808cde41::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.796025901174629,1.9223117842839974,right,yaw_plus_35,img_3a87ece1cbe89f05808cde41,False,True,False,img_3a87ece1cbe89f05808cde41::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.7899652864485365,6.065330202825059,right,pitch_up_56,img_3aa5f8a1a9bd140b901357b4,False,False,False,img_3aa5f8a1a9bd140b901357b4::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.7899652864485365,6.065330202825059,right,yaw_minus_35,img_3aa5f8a1a9bd140b901357b4,False,True,True,img_3aa5f8a1a9bd140b901357b4::yaw_minus_35,-4.399113244963419,-0.36651254785282816,6.255054911755663,3714,11422,20115,690,38670,38670,1.4303810477256775,5.547863960266113,12.434445095062255,6.039966879311016,-5.041428577570045,-4.6318570394443075,-4.333332867066599,0,1196,1196,0,38670,37893,1.3532282412052155,1.388722002506256,1.4464395940303802,6.022476119153188
0.47059995434036406,5.153892148626669,right,pitch_down_56,img_3b6ed57064a70ad37a048c7b,False,False,False,img_3b6ed57064a70ad37a048c7b::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
0.47059995434036406,5.153892148626669,right,pitch_up_56,img_3b6ed57064a70ad37a048c7b,False,False,False,img_3b6ed57064a70ad37a048c7b::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
0.47059995434036406,5.153892148626669,right,yaw_minus_35,img_3b6ed57064a70ad37a048c7b,False,True,True,img_3b6ed57064a70ad37a048c7b::yaw_minus_35,-0.2683371889568082,0.3641086831684057,2.3101954695159304,2232,175,4138,847,9490,9490,4.620213341712952,5.603601694107056,7.647128748893733,5.101769036805374,-0.6767745251373111,0.09846143013049602,0.5926324007910272,786,175,2648,841,9490,9478,4.2183643817901615,5.585895538330078,5.715043473243713,5.036466995534861
0.47059995434036406,5.153892148626669,right,yaw_plus_35,img_3b6ed57064a70ad37a048c7b,False,False,False,img_3b6ed57064a70ad37a048c7b::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5677606201159857,1.6596966542616718,left,yaw_plus_35,img_3b78593293b36ba29767fecd,False,False,False,img_3b78593293b36ba29767fecd::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.767632893561397,4.986792986727451,right,pitch_up_56,img_3bda781d868a9fac1d656701,False,False,False,img_3bda781d868a9fac1d656701::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.767632893561397,4.986792986727451,right,yaw_minus_35,img_3bda781d868a9fac1d656701,False,True,False,img_3bda781d868a9fac1d656701::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-4.767632893561397,4.986792986727451,right,yaw_plus_35,img_3bda781d868a9fac1d656701,False,True,False,img_3bda781d868a9fac1d656701::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-8.672260623378907,10.071367073939408,right,yaw_minus_35,img_3ca07cccfdd3e5371e570909,False,True,True,img_3ca07cccfdd3e5371e570909::yaw_minus_35,-4.987700114891284,-3.765176010357149,-0.08423533885566192,512,10131,12588,679,24848,24848,5.253255724906921,6.28499174118042,10.150177907943725,10.061409785090154,-5.064438827392665,-4.197711760715632,-3.543668664137321,0,7124,7124,0,24848,24848,5.204804253578186,5.8852698802948,6.502015233039855,10.11931824716337
-1.8010521754909163,2.2635958197210493,left,pitch_down_56,img_3d1b5a29d5f1e5eadcddf16e,False,False,False,img_3d1b5a29d5f1e5eadcddf16e::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.8010521754909163,2.2635958197210493,left,pitch_up_56,img_3d1b5a29d5f1e5eadcddf16e,False,False,False,img_3d1b5a29d5f1e5eadcddf16e::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.8010521754909163,2.2635958197210493,left,yaw_minus_35,img_3d1b5a29d5f1e5eadcddf16e,False,False,False,img_3d1b5a29d5f1e5eadcddf16e::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-1.8010521754909163,2.2635958197210493,left,yaw_plus_35,img_3d1b5a29d5f1e5eadcddf16e,False,False,False,img_3d1b5a29d5f1e5eadcddf16e::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.145501425537223,10.83904076640797,right,pitch_up_56,img_3dd943e1fbc94dc8c092af49,False,False,False,img_3dd943e1fbc94dc8c092af49::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-10.145501425537223,10.83904076640797,right,yaw_minus_35,img_3dd943e1fbc94dc8c092af49,False,True,True,img_3dd943e1fbc94dc8c092af49::yaw_minus_35,-4.0176353435871555,-3.888801962017352,-3.1521843850080242,70,9177,9294,46,18719,18719,6.7721901655197145,6.9643025398254395,7.718584418296814,10.849711079745681,-4.018713316313667,-3.890837933311591,-3.1675606789128934,0,9085,9085,0,18719,18719,6.769993591308594,6.962615966796875,7.697448062896728,10.850086556281067
-3.658257680220532,3.663488335677697,left,pitch_down_56,img_3ecb1a5cb53e875c9a44c043,False,False,False,img_3ecb1a5cb53e875c9a44c043::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60677459659947,0.8792047640276643,right,pitch_down_56,img_3f3cab25aa79e21874774641,False,False,False,img_3f3cab25aa79e21874774641::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60677459659947,0.8792047640276643,right,pitch_up_56,img_3f3cab25aa79e21874774641,False,True,False,img_3f3cab25aa79e21874774641::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60677459659947,0.8792047640276643,right,yaw_minus_35,img_3f3cab25aa79e21874774641,False,False,False,img_3f3cab25aa79e21874774641::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
0.60677459659947,0.8792047640276643,right,yaw_plus_35,img_3f3cab25aa79e21874774641,False,False,False,img_3f3cab25aa79e21874774641::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
0.517988727499628,1.9162806770159544,left,yaw_plus_35,img_3f546d37732238c9dca340d3,False,False,False,img_3f546d37732238c9dca340d3::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.272125862492439,5.33253450077428,right,pitch_down_56,img_3fa45fac1cc1abd6364f0bd3,False,False,False,img_3fa45fac1cc1abd6364f0bd3::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.272125862492439,5.33253450077428,right,pitch_up_56,img_3fa45fac1cc1abd6364f0bd3,False,False,False,img_3fa45fac1cc1abd6364f0bd3::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.272125862492439,5.33253450077428,right,yaw_minus_35,img_3fa45fac1cc1abd6364f0bd3,False,True,True,img_3fa45fac1cc1abd6364f0bd3::yaw_minus_35,-3.2552163691024214,-0.4509703826397127,12.160013746274341,2346,12081,15926,496,44541,44541,2.472202956676483,4.806298494338989,17.594006538391113,5.296424137135547,-4.443622134779991,-4.006889722531833,-3.6975626936262778,0,724,724,0,44541,40702,1.2693692862987518,1.2861562371253967,1.307443416118622,5.2969211019964035
-2.272125862492439,5.33253450077428,right,yaw_plus_35,img_3fa45fac1cc1abd6364f0bd3,False,False,False,img_3fa45fac1cc1abd6364f0bd3::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.08251480935003985,0.15633512465930058,right,pitch_down_56,img_40f2bb33f03616da71c7aa76,False,False,False,img_40f2bb33f03616da71c7aa76::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.08251480935003985,0.15633512465930058,right,pitch_up_56,img_40f2bb33f03616da71c7aa76,False,False,False,img_40f2bb33f03616da71c7aa76::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.08251480935003985,0.15633512465930058,right,yaw_minus_35,img_40f2bb33f03616da71c7aa76,False,False,False,img_40f2bb33f03616da71c7aa76::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.08251480935003985,0.15633512465930058,right,yaw_plus_35,img_40f2bb33f03616da71c7aa76,False,False,False,img_40f2bb33f03616da71c7aa76::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.3458733139401975,7.787182417066201,left,pitch_down_56,img_4136eead8b3734fcaedcc071,False,False,False,img_4136eead8b3734fcaedcc071::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.3458733139401975,7.787182417066201,left,pitch_up_56,img_4136eead8b3734fcaedcc071,False,False,False,img_4136eead8b3734fcaedcc071::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.3458733139401975,7.787182417066201,left,yaw_minus_35,img_4136eead8b3734fcaedcc071,False,False,False,img_4136eead8b3734fcaedcc071::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-3.3458733139401975,7.787182417066201,left,yaw_plus_35,img_4136eead8b3734fcaedcc071,False,False,False,img_4136eead8b3734fcaedcc071::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.0625022192224,2.0865197074867305,left,pitch_down_56,img_41472835d6d01c3b9eee86f3,False,True,False,img_41472835d6d01c3b9eee86f3::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.0625022192224,2.0865197074867305,left,pitch_up_56,img_41472835d6d01c3b9eee86f3,False,False,False,img_41472835d6d01c3b9eee86f3::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.0625022192224,2.0865197074867305,left,yaw_minus_35,img_41472835d6d01c3b9eee86f3,False,True,True,img_41472835d6d01c3b9eee86f3::yaw_minus_35,0.08301073757750636,2.9202563350256465,21.68650629449901,125550,819,133752,6300,499059,494509,2.5061741948127745,5.070545196533203,23.814182758331295,2.1375576361062385,-0.13309453271511337,1.441364504886907,7.68966507918884,26786,818,34512,6090,499059,471085,1.9652002513408662,3.6292816400527954,9.803271198272697,2.152274586692789
-2.0625022192224,2.0865197074867305,left,yaw_plus_35,img_41472835d6d01c3b9eee86f3,False,False,False,img_41472835d6d01c3b9eee86f3::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.195521085442003,2.2270674471326983,right,pitch_down_56,img_42034df9dc9f931dfaad45d6,False,False,False,img_42034df9dc9f931dfaad45d6::pitch_down_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.195521085442003,2.2270674471326983,right,pitch_up_56,img_42034df9dc9f931dfaad45d6,False,False,False,img_42034df9dc9f931dfaad45d6::pitch_up_56,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.195521085442003,2.2270674471326983,right,yaw_minus_35,img_42034df9dc9f931dfaad45d6,False,False,False,img_42034df9dc9f931dfaad45d6::yaw_minus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
-2.195521085442003,2.2270674471326983,right,yaw_plus_35,img_42034df9dc9f931dfaad45d6,False,False,False,img_42034df9dc9f931dfaad45d6::yaw_plus_35,,,,,,,,,,,,,,,,,,,,,,,,,,
