image_id,camera,tile,environment,timestamp_ns,time_s,log_gain,log_gain_raw,saturated_clamp,tile_offset,curve_log_gain,fitted_log_gain,residual,huber_weight
img_977b8a805006c0e5b74cbe6d,right,Tile_0,covered,1772726485349135872,105.006448896,-0.23967,-0.23967,0,-0.1144026145244325,-0.12628171158917614,-0.24068432611360863,0.00101432611360866,1.0
img_98bb570ecf462a8b29f1009a,right,Tile_0,outdoor,1772726427345547008,47.002860032,-0.120097,-0.120097,0,-0.1144026145244325,0.07542695135146338,-0.03897566317296912,-0.08112133682703088,1.0
img_98f96242d8c202d61ed3e10a,left,Tile_0,covered,1772726457347449088,77.004762112,-0.0797222,-0.0797222,0,-0.1144026145244325,-0.10422508626001228,-0.21862770078444477,0.13890550078444477,1.0
img_98fbe7ea8fe6d8ecf2b8b9d7,right,Tile_0,stationary_unresolved,1772726600356036864,220.013349888,-0.183244,-0.183244,0,-0.1144026145244325,-0.19416612098687439,-0.30856873551130687,0.12532473551130688,1.0
img_99068fd6187eaec18010aec9,right,Tile_0,indoor,1772726580354832896,200.01214592,0.0787499,0.0787499,0,-0.1144026145244325,0.12998709575666967,0.015584481232237171,0.06316541876776283,1.0
img_9962d88cb31eac6975120aa9,left,Tile_0,outdoor,1772726475348614912,95.005927936,-0.157131,-0.157131,0,-0.1144026145244325,-0.039606469742926,-0.1540090842673585,-0.003121915732641506,1.0
img_998fac7e5f651da4c2cd8d17,right,Tile_0,stationary_unresolved,1772726385843104768,5.500417792,-0.0969605,-0.0969605,0,-0.1144026145244325,0.06080325595154762,-0.05359935857288488,-0.043361141427115134,1.0
img_99b7912c3fb02b71077e5347,left,Tile_0,stationary_unresolved,1772726600356051968,220.013364992,-0.115472,-0.115472,0,-0.1144026145244325,0.08222796663338557,-0.03217464789104693,-0.08329735210895309,1.0
img_99cab519f1ef124e4b6289fd,right,Tile_0,outdoor,1772726522351382016,142.00869504,-0.0280955,-0.0280955,0,-0.1144026145244325,0.07220294826144685,-0.042199666262985644,0.014104166262985638,1.0
img_99d41f95d5644a7003fc4ed6,left,Tile_0,indoor,1772726540852517888,160.509830912,-0.053703,-0.053703,0,-0.1144026145244325,-0.0019472312492516426,-0.11634984577368414,0.06264684577368415,1.0
img_99ff5b55953852c01f3971b3,right,Tile_0,indoor,1772726539852445952,159.509758976,-0.0328662,-0.0328662,0,-0.1144026145244325,-0.06705737964197307,-0.18145999416640557,0.14859379416640556,1.0
img_9a02444f21bdbcb3a9eda962,left,Tile_0,covered,1772726485849179136,105.50649216,-0.045807,-0.045807,0,-0.1144026145244325,0.06253395163181356,-0.05186866289261893,0.006061662892618926,1.0
img_9b00be96662f65f6e44b8ae9,right,Tile_0,outdoor,1772726521851394816,141.50870784,-0.144283,-0.144283,0,-0.1144026145244325,0.06198831314055819,-0.052414301383874304,-0.09186869861612569,1.0
img_9b81a0f6a1bf887a91ae2d98,left,Tile_0,covered,1772726456847420928,76.504733952,-0.135182,-0.135182,0,-0.1144026145244325,-0.10321201057583973,-0.21761462510027224,0.08243262510027224,1.0
img_9b8b69704375b186076619ee,right,Tile_0,outdoor,1772726499850030848,119.507343872,-0.182813,-0.182813,0,-0.1144026145244325,-0.1627746331237661,-0.2771772476481986,0.09436424764819862,1.0
img_9c271c30d50fb06f24be9e36,right,Tile_0,indoor,1772726528351819008,148.009132032,0.32266,0.32266,0,-0.1144026145244325,0.19479063538456368,0.08038802086013118,0.2422719791398688,0.6191388724876093
img_9cc72b24cfc01e68bb74537b,right,Tile_0,outdoor,1772726413844727040,33.502040064,-0.299972,-0.299972,0,-0.1144026145244325,-0.014769757089694996,-0.12917237161412748,-0.17079962838587254,0.8782220512864245
img_9d11a004e9202f7dd1430bdc,left,Tile_0,outdoor,1772726422345299968,42.002612992,-0.308624,-0.308624,0,-0.1144026145244325,-0.17114527561715792,-0.28554789014159043,-0.023076109858409577,1.0
img_9ee9430204cbc4d2cbd30ed3,right,Tile_0,indoor,1772726462347724032,82.005037056,0.0244762,0.0244762,0,-0.1144026145244325,-0.038436801492852724,-0.15283941601728523,0.17731561601728524,0.8459491801634526
img_9eeaefa15ae4a16e7247811e,right,Tile_0,indoor,1772726530351940864,150.009253888,0.373669,0.373669,0,-0.1144026145244325,0.23516927498744336,0.12076666046301086,0.2529023395369891,0.5931143233970013
img_9f8e6e6735bab2261cf49998,right,Tile_0,outdoor,1772726399343814912,19.001127936,-0.0424446,-0.0424446,0,-0.1144026145244325,-0.01023677642024922,-0.12463939094468171,0.08219479094468171,1.0
img_9fc13fc6b2a89839552d140b,right,Tile_0,outdoor,1772726520351264000,140.008577024,-0.0402957,-0.0402957,0,-0.1144026145244325,0.031340950729998485,-0.08306166379443401,0.042765963794434016,1.0
img_9fdb192a6cce5207a022ddf4,left,Tile_0,outdoor,1772726587355271936,207.01258496,-0.35211,-0.35211,0,-0.1144026145244325,-0.005573300024902552,-0.11997591454933505,-0.23213408545066494,0.6461782624847622
img_9fe8d294f8291e2e63f2ff7a,right,Tile_0,indoor,1772726557353544960,177.010857984,0.363516,0.363516,0,-0.1144026145244325,-0.037687522683636426,-0.1520901372080689,0.5156061372080689,0.29091973344659516
img_a022d4ac11daef96817ffead,right,Tile_0,outdoor,1772726514350947840,134.008260864,-0.0113623,-0.0113623,0,-0.1144026145244325,-0.022527613744378897,-0.1369302282688114,0.1255679282688114,1.0
img_a02ab4c174e113a279d4bed5,left,Tile_0,outdoor,1772726441346475776,61.0037888,-0.238443,-0.238443,0,-0.1144026145244325,-0.2097513780545321,-0.3241539925789646,0.08571099257896461,1.0
img_a14105de462c87fe3f894b4d,right,Tile_0,outdoor,1772726410344506880,30.001819904,-0.0819073,-0.0819073,0,-0.1144026145244325,-0.0449945560156779,-0.1593971705401104,0.0774898705401104,1.0
img_a173ce5b858d0e4cc6535939,left,Tile_0,outdoor,1772726428845679872,48.502992896,-0.194512,-0.194512,0,-0.1144026145244325,-0.1728798745309671,-0.2872824890553996,0.09277048905539956,1.0
img_a1f74d52ddf18a7b95f8fb82,right,Tile_0,outdoor,1772726443346631936,63.00394496,-0.0534393,-0.0534393,0,-0.1144026145244325,0.08357495634185302,-0.030827658182579473,-0.022611641817420536,1.0
img_a21e76e673caa3f2f9ac6c92,right,Tile_0,indoor,1772726582354951936,202.01226496,-0.12519,-0.12519,0,-0.1144026145244325,0.08139362610980666,-0.03300898841462584,-0.09218101158537416,1.0
img_a2e7e9dbb51942d5d12a742f,left,Tile_0,indoor,1772726536352329984,156.009643008,-0.610167,-0.610167,0,-0.1144026145244325,-0.01836145768065567,-0.13276407220508818,-0.4774029277949119,0.3142000001818981
img_a2ef0a0058461539f6d32279,right,Tile_0,outdoor,1772726417844980992,37.502294016,-0.1186,-0.1186,0,-0.1144026145244325,0.019772890465385835,-0.09462972405904665,-0.02397027594095333,1.0
img_a3cc951b233b580ed90eef07,left,Tile_0,outdoor,1772726588355331840,208.012644864,-0.162345,-0.162345,0,-0.1144026145244325,-0.0005029117767948984,-0.1149055263012274,-0.04743947369877259,1.0
img_a415e25dd2ef27ecc5a4e82a,right,Tile_0,indoor,1772726465347912960,85.005225984,0.194345,0.194345,0,-0.1144026145244325,0.009509389010865454,-0.10489322551356704,0.29923822551356705,0.5012728562420886
img_a43232d113b6f9e20c343e11,left,Tile_0,outdoor,1772726503850278912,123.507591936,-0.0235297,-0.0235297,0,-0.1144026145244325,0.07321019069127671,-0.041192423833155786,0.017662723833155786,1.0
img_a49f9bef3e593948cf72d9a1,left,Tile_0,outdoor,1772726422845305856,42.50261888,-0.313702,-0.313702,0,-0.1144026145244325,-0.17127870007588675,-0.28568131460031926,-0.028020685399680723,1.0
img_a4bc513964ab0170b07c28bc,right,Tile_0,outdoor,1772726412844669952,32.501982976,-0.179858,-0.179858,0,-0.1144026145244325,-0.023405363713737755,-0.13780797823817026,-0.04205002176182973,1.0
img_a4d25ce454cd8f58122e6006,left,Tile_0,outdoor,1772726439346355968,59.003668992,-0.350095,-0.350095,0,-0.1144026145244325,-0.21814469733226868,-0.33254731185670117,-0.017547688143298767,1.0
img_a55455197d4f2ef471861034,right,Tile_0,indoor,1772726526351633152,146.008946176,0.28502,0.28502,0,-0.1144026145244325,0.15392725189594125,0.039524637371508756,0.24549536262849125,0.6110095050023221
img_a582079f26f392696e22c9e8,left,Tile_0,indoor,1772726564353956864,184.011269888,0.105841,0.105841,0,-0.1144026145244325,0.16128993286411908,0.04688731833968658,0.05895368166031342,1.0
img_a644c06abc0af04ee00daff9,left,Tile_0,outdoor,1772726430845891840,50.503204864,-0.31497,-0.31497,0,-0.1144026145244325,-0.17578681831226714,-0.2901894328366996,-0.024780567163300404,1.0
img_a6864217916e2f53d62d8977,right,Tile_0,outdoor,1772726497349878016,117.00719104,-0.270148,-0.270148,0,-0.1144026145244325,-0.18987487407844247,-0.30427748860287496,0.03412948860287496,1.0
img_a70b864456069a8a04299a32,left,Tile_0,outdoor,1772726591355510016,211.01282304,-0.181412,-0.181412,0,-0.1144026145244325,0.01693119269309295,-0.09747142183133956,-0.08394057816866045,1.0
img_a7702c940d1875989ae07bb5,right,Tile_0,indoor,1772726574854508032,194.511821056,0.693147,0.708205,1,-0.1144026145244325,0.197915281559583,0.08351266703515049,0.6096343329648495,0.24604913452052699
img_a7fc5741e568a245c780da9f,left,Tile_0,indoor,1772726581854936832,201.512249856,-0.102021,-0.102021,0,-0.1144026145244325,-0.03346046394421073,-0.14786307846864322,0.045842078468643216,1.0
img_a81fedc93cf86c096628e077,left,Tile_0,outdoor,1772726589355390976,209.012704,-0.182888,-0.182888,0,-0.1144026145244325,0.004567472577487875,-0.10983514194694462,-0.07305285805305536,1.0
img_a82e5ed8936520040da5595f,right,Tile_0,covered,1772726459847555840,79.504868864,-0.261766,-0.261766,0,-0.1144026145244325,-0.06378761813431479,-0.17819023265874728,-0.08357576734125272,1.0
img_a845da47748e8a6ca297bb3a,right,Tile_0,outdoor,1772726390843336960,10.500649984,-0.138158,-0.138158,0,-0.1144026145244325,0.022748081717396614,-0.09165453280703588,-0.046503467192964124,1.0
img_a8804fb8fac29a211615de16,left,Tile_0,covered,1772726458847533824,78.504846848,-0.0140886,-0.0140886,0,-0.1144026145244325,-0.10726431383119542,-0.2216669283556279,0.20757832835562792,0.722618787752335
img_a90635e58244461b86267963,left,Tile_0,indoor,1772726536852362752,156.509675776,-0.693147,-0.726947,1,-0.1144026145244325,-0.01790674510010202,-0.13230935962453452,-0.5608376403754655,0.26745708419210074
img_a910ffa64c6d26f6ee830d8c,right,Tile_0,indoor,1772726527351692800,147.009005824,0.404152,0.404152,0,-0.1144026145244325,0.17435826373673347,0.05995564921230097,0.34419635078769906,0.43579776385404
img_a9801515c4acedf4f042d6ee,right,Tile_0,outdoor,1772726392843508992,12.500822016,-0.0906602,-0.0906602,0,-0.1144026145244325,0.014986707463036706,-0.09941590706139579,0.008755707061395807,1.0
img_a994d67bd8f7baf8bc80fc12,left,Tile_0,outdoor,1772726495849790976,115.507104,-0.130073,-0.130073,0,-0.1144026145244325,0.0634277333209381,-0.0509748812034944,-0.07909811879650559,1.0
img_aad3e392c49e55bff2867b51,left,Tile_0,outdoor,1772726435346091008,55.003404032,-0.193608,-0.193608,0,-0.1144026145244325,-0.19821134585025993,-0.3126139603746924,0.11900596037469241,1.0
img_ace39114ea6e3dc2c06be34b,left,Tile_0,outdoor,1772726597355872000,217.013185024,-0.127217,-0.127217,0,-0.1144026145244325,0.06052315040877075,-0.053879464115661746,-0.07333753588433825,1.0
img_ae76977466c8fa930454864c,right,Tile_0,outdoor,1772726434346002944,54.003315968,-0.119207,-0.119207,0,-0.1144026145244325,0.09068627172756943,-0.023716342796863063,-0.09549065720313693,1.0
img_aedaf82ed3842144ec0c3951,right,Tile_0,outdoor,1772726476848721920,96.506034944,-0.0621849,-0.0621849,0,-0.1144026145244325,0.04007703215010074,-0.07432558237433176,0.01214068237433176,1.0
img_af0c87414478c62a4258fbee,right,Tile_0,indoor,1772726541852632064,161.509945088,-0.0033758,-0.0033758,0,-0.1144026145244325,-0.11594940710948509,-0.2303520216339176,0.22697622163391756,0.6608621771928604
img_af58ddf11594de171687a482,left,Tile_0,indoor,1772726560853705984,180.511019008,0.321799,0.321799,0,-0.1144026145244325,0.23910112280991486,0.12469850828548236,0.19710049171451766,0.7610331090257325
img_af7bad065c75951e1c1e1c4f,right,Tile_0,outdoor,1772726450347016960,70.004329984,-0.0143913,-0.0143913,0,-0.1144026145244325,0.06461403932252308,-0.04978857520190942,0.035397275201909426,1.0
img_afa4fada790a296589f9fe98,left,Tile_0,indoor,1772726542352634880,162.009947904,-0.0137881,-0.0137881,0,-0.1144026145244325,0.035672683785982554,-0.07872993073844994,0.06494183073844995,1.0
img_afbad3a10e48842de673fe08,right,Tile_0,covered,1772726486849220096,106.50653312,-0.321153,-0.321153,0,-0.1144026145244325,-0.16820227413737732,-0.2826048886618098,-0.038548111338190194,1.0
img_affda59b9b625a3dde9beb85,right,Tile_0,outdoor,1772726424845394944,44.502707968,-0.529559,-0.529559,0,-0.1144026145244325,0.06325758091954334,-0.05114503360488916,-0.47841396639511086,0.3135359971412677
img_b03cab9432767781d37d0c40,right,Tile_0,outdoor,1772726518351147776,138.0084608,0.0783456,0.0783456,0,-0.1144026145244325,0.013319088013761944,-0.10108352651067055,0.17942912651067056,0.8359846749355913
img_b051feaa1d7f5d42e0047343,right,Tile_0,outdoor,1772726590355437056,210.01275008,-0.460112,-0.460112,0,-0.1144026145244325,-0.11277462575707915,-0.22717724028151165,-0.23293475971848837,0.6439571328095532
img_b0dff84e59a8923bb4475ce6,right,Tile_0,indoor,1772726544852802048,164.510115072,-0.0645173,-0.0645173,0,-0.1144026145244325,-0.18210785824317585,-0.29651047276760834,0.23199317276760834,0.6465707512447258
img_b11bf686109a135a518900ea,left,Tile_0,outdoor,1772726500350077952,120.007390976,-0.152996,-0.152996,0,-0.1144026145244325,0.05261695471760855,-0.06178565980682395,-0.09121034019317605,1.0
img_b1522372fee2db4f57295874,left,Tile_0,outdoor,1772726436846227968,56.503540992,-0.257679,-0.257679,0,-0.1144026145244325,-0.20568654001710632,-0.3200891545415388,0.062410154541538865,1.0
img_b163f81048a3ba50a89567c5,left,Tile_0,covered,1772726488849356800,108.506669824,-0.143223,-0.143223,0,-0.1144026145244325,0.07201368308688953,-0.042388931437542965,-0.10083406856245702,1.0
img_b18850b17273389e3aefd9cd,right,Tile_0,covered,1772726510350720000,130.008033024,-0.0875713,-0.0875713,0,-0.1144026145244325,-0.058374565556612176,-0.17277718008104467,0.08520588008104467,1.0
img_b1c500990871617a4fbe2492,right,Tile_0,indoor,1772726553853325824,173.510638848,-0.395896,-0.395896,0,-0.1144026145244325,-0.17023069252266262,-0.2846333070470951,-0.11126269295290492,1.0
img_b1eaa3cc3bdadd20836fdc60,right,Tile_0,indoor,1772726576854681856,196.51199488,0.0981384,0.0981384,0,-0.1144026145244325,0.17326631293553701,0.05886369841110452,0.0392747015888955,1.0
img_b2093a79c6bb26d7f93e593e,left,Tile_0,covered,1772726489849453824,109.506766848,-0.0750944,-0.0750944,0,-0.1144026145244325,0.07517371301788384,-0.03922890150654866,-0.035865498493451345,1.0
img_b217e9690565a9a90ac89dcd,left,Tile_0,indoor,1772726541352546048,161.009859072,0.0373992,0.0373992,0,-0.1144026145244325,0.010592468650650977,-0.10381014587378153,0.14120934587378153,1.0
img_b32a46a681c9c410d35408e6,left,Tile_0,indoor,1772726579354814976,199.012128,0.0146465,0.0146465,0,-0.1144026145244325,-0.03428301871318594,-0.14868563323761844,0.16333213323761844,0.9183740947151984
img_b4812019b4dfa216489f95df,right,Tile_0,outdoor,1772726425845450752,45.502763776,-0.115914,-0.115914,0,-0.1144026145244325,0.06812530466938367,-0.046277309855048826,-0.06963669014495118,1.0
img_b49a7a00f760704e50863571,right,Tile_0,indoor,1772726598355917056,218.01323008,-0.42225,-0.42225,0,-0.1144026145244325,-0.17798438406937123,-0.29238699859380374,-0.12986300140619633,1.0
img_b4d42ee9e22aa2aad4ed310f,left,Tile_0,outdoor,1772726479348790784,99.006103808,-0.129336,-0.129336,0,-0.1144026145244325,0.028270128174998,-0.08613248634943449,-0.0432035136505655,1.0
img_b5ca4a382aa3fedf86678fdd,right,Tile_0,covered,1772726488849341952,108.506654976,-0.374777,-0.374777,0,-0.1144026145244325,-0.22409662461917593,-0.3384992391436084,-0.036277760856391617,1.0
img_b60e7cefcb6bc5ac435ea8ab,left,Tile_0,indoor,1772726537352367872,157.009680896,-0.470467,-0.470467,0,-0.1144026145244325,-0.017452057661687486,-0.13185467218612,-0.33861232781388007,0.4429844624040039
img_b66bfddd418c61e670dc3a5c,right,Tile_0,outdoor,1772726431845913856,51.50322688,-0.129347,-0.129347,0,-0.1144026145244325,0.09026730090678,-0.024135313617652504,-0.10521168638234749,1.0
img_b6ba74c87f4094b04dbb2f59,left,Tile_0,stationary_unresolved,1772726601356112128,221.013425152,-0.102848,-0.102848,0,-0.1144026145244325,0.08267243627787015,-0.03173017824656235,-0.07111782175343764,1.0
img_b6beedc52cef4f2ac0a45e14,right,Tile_0,covered,1772726458847518976,78.504832,-0.114942,-0.114942,0,-0.1144026145244325,-0.0502719226061534,-0.16467453713058589,0.04973253713058591,1.0
img_b709d4e3277d2f8c8b7f9745,right,Tile_0,covered,1772726460347631872,80.004944896,-0.0805021,-0.0805021,0,-0.1144026145244325,-0.07040038846345106,-0.18480300298788355,0.10430090298788358,1.0
img_b7f55877796392d83c722aba,right,Tile_0,outdoor,1772726420845197056,40.50251008,-0.0737621,-0.0737621,0,-0.1144026145244325,0.0437868092808883,-0.07061580524354419,-0.0031462947564558086,1.0
img_b94d750c916e200cf37c2ad4,right,Tile_0,indoor,1772726529351817728,149.009130752,0.280946,0.280946,0,-0.1144026145244325,0.2152204024789128,0.1008177879544803,0.18012821204551965,0.832740181544099
img_b9f940b901e71cda50ef8ab3,right,Tile_0,indoor,1772726459347586816,79.00489984,-0.171094,-0.171094,0,-0.1144026145244325,-0.0570304381291024,-0.1714330526535349,0.0003390526535348992,1.0
img_ba1f9bf2a46929e6fb4e8ac2,left,Tile_0,indoor,1772726580854876928,200.512189952,-0.0322763,-0.0322763,0,-0.1144026145244325,-0.03853085219231857,-0.15293346671675107,0.12065716671675106,1.0
img_ba2f05a90b6e766693a2bd0d,right,Tile_0,outdoor,1772726479348774912,99.006087936,-0.138874,-0.138874,0,-0.1144026145244325,0.021150308747551624,-0.09325230577688087,-0.045621694223119125,1.0
img_bb2a68f657118be7ff0b05ea,left,Tile_0,indoor,1772726576354608896,196.01192192,0.0380129,0.0380129,0,-0.1144026145244325,-0.013495457121375828,-0.12789807164580833,0.16591097164580831,0.9040993402185871
img_bb7edb68adad44f80e71b2f8,right,Tile_0,covered,1772726505350347008,125.007660032,-0.244023,-0.244023,0,-0.1144026145244325,-0.10786471039026566,-0.22226732491469814,-0.02175567508530185,1.0
img_bc2bea11a1cb64d9ca5716c4,right,Tile_0,indoor,1772726524351503872,144.008816896,-0.395304,-0.395304,0,-0.1144026145244325,0.11306502424330198,-0.0013375902811305213,-0.3939664097188695,0.38074311997065563
img_bc2f93ba4d934d3232b673e3,left,Tile_0,outdoor,1772726504350326016,124.00763904,-0.136733,-0.136733,0,-0.1144026145244325,0.0761521897731298,-0.03825042475130269,-0.0984825752486973,1.0
img_bca1f40e65c0073ea5c3b207,right,Tile_0,outdoor,1772726403844158976,23.501472,-0.285749,-0.285749,0,-0.1144026145244325,-0.024931432437479986,-0.13933404696191248,-0.1464149530380875,1.0
img_bce41815c3435d5918fa786f,left,Tile_0,outdoor,1772726595855812096,215.51312512,-0.135212,-0.135212,0,-0.1144026145244325,0.0496253832273049,-0.06477723129712759,-0.07043476870287241,1.0
img_bd0554e5df5436ff7dc3ffa3,right,Tile_0,outdoor,1772726592855634944,212.512947968,-0.404665,-0.404665,0,-0.1144026145244325,-0.13315306555186432,-0.2475556800762968,-0.15710931992370317,0.9547492158507486
img_bdfcb387bd32e009a83ba8d8,left,Tile_0,outdoor,1772726584855149056,204.51246208,-0.346894,-0.346894,0,-0.1144026145244325,-0.018249134361299598,-0.13265174888573208,-0.21424225111426787,0.7001420084967099
img_be28532475a779685710f991,right,Tile_0,outdoor,1772726439846374144,59.503687168,-0.094142,-0.094142,0,-0.1144026145244325,0.09160803689480759,-0.022794577629624904,-0.0713474223703751,1.0
img_be3df20bb870c84751cfa689,left,Tile_0,indoor,1772726457847501056,77.50481408,-0.120372,-0.120372,0,-0.1144026145244325,-0.10523821018007998,-0.21964082470451246,0.09926882470451248,1.0
img_be5a270ff906e798953439de,left,Tile_0,outdoor,1772726452347151872,72.004464896,-0.18803,-0.18803,0,-0.1144026145244325,-0.09409429777968903,-0.20849691230412154,0.020466912304121537,1.0
img_be7fbc047b987740dd2c4760,left,Tile_0,indoor,1772726551853168896,171.51048192,0.119411,0.119411,0,-0.1144026145244325,0.23822432661259657,0.12382171208816407,-0.004410712088164057,1.0
img_beb01b280b14e79f616ea854,left,Tile_0,outdoor,1772726588855362048,208.512675072,-0.157543,-0.157543,0,-0.1144026145244325,0.0020322836452004948,-0.112370330879232,-0.04517266912076798,1.0
img_c00a2dd81dbcbe2ba6d1a126,right,Tile_0,outdoor,1772726448846920960,68.504233984,-0.0989311,-0.0989311,0,-0.1144026145244325,0.06871391779603768,-0.04568869672839482,-0.05324240327160518,1.0
img_c04b37a9ccae6e3f6a62ef81,left,Tile_0,indoor,1772726542852632064,162.509945088,-0.032376,-0.032376,0,-0.1144026145244325,0.04821160687014711,-0.06619100765428539,0.033815007654285384,1.0
img_c0e1cf412031577bfe06ae4a,right,Tile_0,covered,1772726471848332032,91.505645056,-0.0820176,-0.0820176,0,-0.1144026145244325,0.07793262825863301,-0.03646998626579949,-0.04554761373420051,1.0
img_c1c7ee83afa5320441b43b8c,left,Tile_0,outdoor,1772726512850864896,132.50817792,-0.0683367,-0.0683367,0,-0.1144026145244325,0.09337473083770897,-0.021027883686723522,-0.04730881631327648,1.0
img_c1d98062a4244b5006970c32,right,Tile_0,outdoor,1772726517851119104,137.508432128,0.0598348,0.0598348,0,-0.1144026145244325,0.008838217316677237,-0.10556439720775526,0.16539919720775526,0.9068967838555312
img_c1e12f0629dd3d406e51c28a,left,Tile_0,outdoor,1772726591855539968,211.512852992,-0.0949242,-0.0949242,0,-0.1144026145244325,0.02056385428622333,-0.09383876023820917,-0.0010854397617908323,1.0
img_c4432fd9be4c02760427f369,left,Tile_0,outdoor,1772726452847183104,72.504496128,-0.200838,-0.200838,0,-0.1144026145244325,-0.09510737968784803,-0.20950999421228053,0.008671994212280515,1.0
img_c49faa1d11365b47610f1cef,left,Tile_0,indoor,1772726543352663040,163.009976064,0.134825,0.134825,0,-0.1144026145244325,0.06075137738966276,-0.053651237134769734,0.18847623713476974,0.7958562961586645
img_c4fce4edb71733e79d9ea3ae,left,Tile_0,covered,1772726491849551872,111.506864896,-0.0376925,-0.0376925,0,-0.1144026145244325,0.07309180016814643,-0.04131081435628607,0.0036183143562860745,1.0
img_c54fcbe99fb2556e3eee453b,right,Tile_0,outdoor,1772726445346695936,65.00400896,-0.157092,-0.157092,0,-0.1144026145244325,0.07817105337086298,-0.036231561153569514,-0.1208604388464305,1.0
img_c61c2887cae73f809045af53,right,Tile_0,indoor,1772726540852501760,160.509814784,-0.19964,-0.19964,0,-0.1144026145244325,-0.09389496612868135,-0.20829758065311385,0.008657580653113839,1.0
img_c6c64c84f33e7ba57d01e36f,right,Tile_0,outdoor,1772726396843715840,16.501028864,-0.177457,-0.177457,0,-0.1144026145244325,-0.0005355085991171713,-0.11493812312354967,-0.06251887687645033,1.0
img_c6d4a7e7e0a2a005cecdad2f,right,Tile_0,covered,1772726507850499840,127.507812864,-0.204646,-0.204646,0,-0.1144026145244325,-0.08311620544813454,-0.19751881997256704,-0.0071271800274329555,1.0
img_c6f511fd619078aef91932cc,right,Tile_0,indoor,1772726578854806016,198.51211904,0.268926,0.268926,0,-0.1144026145244325,0.14861795634148695,0.03421534181705445,0.23471065818294554,0.6390847401700961
img_c77512e4e0ce2d4fa776ea2d,right,Tile_0,outdoor,1772726397343741952,17.001054976,-0.12633,-0.12633,0,-0.1144026145244325,-0.0024757866002568674,-0.11687840112468936,-0.009451598875310635,1.0
img_c7ece5aea1a2713fff288e22,right,Tile_0,indoor,1772726546352824064,166.010137088,-0.335148,-0.335148,0,-0.1144026145244325,-0.2151856950905016,-0.32958830961493407,-0.005559690385065874,1.0
img_c8bbc2a08c7cc7dc37c199cd,right,Tile_0,covered,1772726484849107968,104.506420992,-0.222971,-0.222971,0,-0.1144026145244325,-0.11230819550913614,-0.22671081003356863,0.00373981003356863,1.0
img_c945937fd972cd35ccc3f927,right,Tile_0,outdoor,1772726589355375104,209.012688128,-0.37363,-0.37363,0,-0.1144026145244325,-0.08868367625385917,-0.20308629077829166,-0.17054370922170836,0.8795399178576481
img_c97b935806f8446352f5c059,right,Tile_0,outdoor,1772726585355197952,205.012510976,-0.0321338,-0.0321338,0,-0.1144026145244325,0.00850178277651377,-0.10590083174791873,0.07376703174791874,1.0
img_c9d1fab35661b2bd69281bfa,right,Tile_0,indoor,1772726551353185024,171.010498048,-0.412012,-0.412012,0,-0.1144026145244325,-0.2649037897775323,-0.37930640430196483,-0.03270559569803516,1.0
img_cbaa2ed931cc075f3b1eb8f6,right,Tile_0,stationary_unresolved,1772726600856066816,220.51337984,-0.174063,-0.174063,0,-0.1144026145244325,-0.19372078147141222,-0.3081233959958447,0.1340603959958447,1.0
img_cc49a20a9f67e4bfb75ac5cd,right,Tile_0,outdoor,1772726407344320000,27.001633024,-0.154545,-0.154545,0,-0.1144026145244325,-0.03574606129977643,-0.15014867582420893,-0.004396324175791055,1.0
img_cc7973236912a72f232cc17b,left,Tile_0,outdoor,1772726453347235072,73.004548096,-0.0909361,-0.0909361,0,-0.1144026145244325,-0.09612050360791571,-0.2105231181323482,0.11958701813234819,1.0
img_cd4571ad8de26172a08ecd80,right,Tile_0,indoor,1772726388843239936,8.50055296,-0.078739,-0.078739,0,-0.1144026145244325,0.03672495214235027,-0.07767766238208224,-0.001061337617917782,1.0
img_cd82e547ec1029199a8abeed,right,Tile_0,indoor,1772726554853381888,174.510694912,-0.220536,-0.220536,0,-0.1144026145244325,-0.13236146331469584,-0.24676407783912835,0.02622807783912831,1.0
img_cf9d47bf271465783b283e59,left,Tile_0,covered,1772726486849235968,106.506548992,-0.150414,-0.150414,0,-0.1144026145244325,0.06569385456720656,-0.04870875995722594,-0.10170524004277406,1.0
img_cfa7bd7ddd9ffe59243cc69d,right,Tile_0,indoor,1772726470348238848,90.005551872,0.00159682,0.00159682,0,-0.1144026145244325,0.08928912704584646,-0.025113487478586036,0.026710307478586034,1.0
img_d01afa21ca5242b7a5e0f749,left,Tile_0,outdoor,1772726445346711808,65.004024832,-0.27185,-0.27185,0,-0.1144026145244325,-0.15651773890832876,-0.2709203534327613,-0.0009296465672387066,1.0
img_d04d0ca787fbef2b28f090d4,left,Tile_0,indoor,1772726562853872128,182.511185152,0.292474,0.292474,0,-0.1144026145244325,0.1946370792057222,0.08023446468128971,0.21223953531871032,0.7067486261442851
img_d0d851b2ccfa742fa1bd8d68,right,Tile_0,indoor,1772726534852189952,154.509502976,0.0920398,0.0920398,0,-0.1144026145244325,0.09200896779669784,-0.022393646727734653,0.11443344672773467,1.0
img_d13775f3817c9aa225ed22ac,right,Tile_0,indoor,1772726575854564864,195.511877888,0.396731,0.396731,0,-0.1144026145244325,0.18559116793583086,0.07118855341139836,0.32554244658860165,0.46076940679124334
