source_image_id,camera_id,source_path,face_name,derived_group,derived_image_id,derived_path,center_error_m,width,height,focal_px,principal_x,principal_y,face_to_source_00,face_to_source_01,face_to_source_02,face_to_source_10,face_to_source_11,face_to_source_12,face_to_source_20,face_to_source_21,face_to_source_22
38,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971734392966144.jpg,pitch_up_56,2,406,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/406.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,-1.936076806925807e-17,8.979182935584688e-17,-7.488043645650324e-17,0.5591929034707468,-0.8290375725550417,4.875819277823135e-17,0.8290375725550417,0.5591929034707468
125,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971777895645184.jpg,pitch_up_56,2,415,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/415.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999997,1.8314356864317712e-16,-1.6683102396541122e-16,1.7772303302119062e-16,0.5591929034707467,-0.8290375725550416,8.092490493107454e-17,0.8290375725550416,0.5591929034707469
155,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971792896603136.jpg,pitch_up_56,2,433,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/433.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,9.639982873935228e-18,3.676491446342616e-17,-4.585309630891438e-17,0.5591929034707469,-0.8290375725550416,-2.7441618873435436e-17,0.8290375725550418,0.5591929034707468
67,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971748893838080.jpg,pitch_up_56,2,429,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/429.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999999,-3.7161200684986785e-17,4.434332616441053e-17,-1.011407559362953e-16,0.5591929034707469,-0.8290375725550416,2.0529459793879387e-17,0.8290375725550415,0.5591929034707466
97,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971763894771200.jpg,pitch_up_56,2,448,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/448.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999997,1.4692196304105716e-16,3.313914193961055e-16,-1.630493209078336e-16,0.5591929034707469,-0.8290375725550416,2.6973653781016793e-16,0.8290375725550415,0.5591929034707465
10,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971720392116992.jpg,pitch_up_56,2,452,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/452.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,1.9052939822173917e-16,1.3842830332190345e-16,-4.185128327683219e-17,0.5591929034707467,-0.8290375725550417,1.619171673342879e-16,0.8290375725550417,0.5591929034707468
39,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971734892979200.jpg,pitch_up_56,2,454,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/454.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,-3.2969566930632363e-17,4.6629230640719307e-17,-8.240728446868957e-17,0.5591929034707469,-0.829037572555042,2.1053990956323276e-17,0.8290375725550421,0.5591929034707471
126,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971778395714048.jpg,pitch_up_56,2,461,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/461.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,7.941490949048864e-18,-4.825318382379815e-17,1.5997704034170977e-17,0.5591929034707467,-0.8290375725550416,1.0186735288237586e-17,0.8290375725550417,0.5591929034707468
68,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971749393872128.jpg,pitch_up_56,2,479,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/479.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,7.413013130220527e-17,3.097228273474612e-16,-1.12980464764367e-16,0.559192903470747,-0.8290375725550411,2.0888052128522265e-16,0.8290375725550416,0.5591929034707461
156,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971793396601088.jpg,pitch_up_56,2,483,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/483.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,3.8353648087684765e-17,6.427600243091009e-17,-2.7672893571838906e-17,0.5591929034707467,-0.8290375725550416,1.1809142468593727e-16,0.8290375725550417,0.5591929034707467
98,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971764394861056.jpg,pitch_up_56,2,490,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/490.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,-4.462936450525406e-17,-1.814472715069679e-16,1.0184872971627227e-16,0.5591929034707469,-0.8290375725550418,-1.5386034648691466e-16,0.8290375725550418,0.5591929034707469
11,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971720892114176.jpg,pitch_up_56,2,498,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/498.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000004,-6.707067192167242e-18,8.354668806013917e-17,-1.0325265055596917e-16,0.5591929034707469,-0.8290375725550418,-6.426388263282355e-17,0.829037572555042,0.5591929034707469
127,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971778895708160.jpg,pitch_up_56,2,510,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/510.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999994,4.0698587339931194e-17,-4.194943568176236e-17,3.058409382086389e-17,0.5591929034707466,-0.8290375725550414,-8.70899936614201e-18,0.8290375725550416,0.5591929034707467
40,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971735393051136.jpg,pitch_up_56,2,506,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/506.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999999,-4.6094080242769854e-17,-2.048538888305116e-16,1.137888341597782e-16,0.5591929034707468,-0.8290375725550413,-1.716870698810955e-16,0.8290375725550416,0.5591929034707466
69,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971749893975040.jpg,pitch_up_56,2,522,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/522.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999999,1.4384323202120346e-17,7.660235213427935e-17,-9.68202267990277e-17,0.5591929034707469,-0.8290375725550415,1.4272553819632627e-17,0.8290375725550415,0.5591929034707463
99,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971764894883072.jpg,pitch_up_56,2,537,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/537.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,-5.659542768185017e-17,-4.605904322539377e-17,3.351355977390194e-17,0.5591929034707467,-0.8290375725550417,-5.645750768094514e-17,0.8290375725550418,0.5591929034707469
157,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971793896628992.jpg,pitch_up_56,2,539,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/539.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000004,-1.669672498901784e-16,1.7969574285779572e-16,-2.3446017744576254e-16,0.5591929034707469,-0.8290375725550422,9.242956683921823e-18,0.8290375725550421,0.5591929034707472
128,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971779395737088.jpg,pitch_up_56,2,547,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/547.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,9.514507927361528e-17,1.9958216731060996e-17,3.0448691449852606e-17,0.5591929034707467,-0.8290375725550416,6.07348805852669e-17,0.8290375725550415,0.5591929034707466
12,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971721392146944.jpg,pitch_up_56,2,549,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/549.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,-2.7021708052099768e-17,-6.660283760517865e-17,-1.6224472353743688e-17,0.5591929034707467,-0.8290375725550417,-1.0816294640901545e-16,0.8290375725550416,0.5591929034707467
41,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971735893041152.jpg,pitch_up_56,2,555,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/555.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,2.436790662864385e-17,1.6940113787588157e-16,-1.408389256318562e-16,0.5591929034707469,-0.8290375725550421,9.829836877800773e-17,0.829037572555042,0.559192903470747
70,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971750393963008.jpg,pitch_up_56,2,570,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/570.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,1.6537694702200265e-17,1.9308600076432233e-16,-1.3394057820307466e-16,0.5591929034707468,-0.8290375725550414,1.8731212844401778e-16,0.8290375725550415,0.5591929034707465
100,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971765394919168.jpg,pitch_up_56,2,572,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/572.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999996,2.111698098666425e-16,3.9062114977072144e-16,-2.529198546327257e-16,0.5591929034707468,-0.8290375725550415,4.114702948785519e-16,0.8290375725550414,0.5591929034707462
158,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971794396658176.jpg,pitch_up_56,2,585,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/585.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,-6.329081179789416e-17,6.123037457449785e-17,-8.21111159252742e-17,0.5591929034707469,-0.829037572555042,-4.474361769823005e-17,0.8290375725550417,0.5591929034707469
129,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971779895808000.jpg,pitch_up_56,2,598,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/598.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000004,-3.5805744280749153e-17,-6.407171232967557e-17,8.333262082451223e-19,0.559192903470747,-0.8290375725550421,-4.462083395395922e-17,0.829037572555042,0.559192903470747
13,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971721892209152.jpg,pitch_up_56,2,596,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/596.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,-1.2704153071334982e-17,1.1415850479994573e-16,-6.124511888144592e-17,0.5591929034707468,-0.8290375725550418,1.0497018764502261e-16,0.8290375725550416,0.5591929034707467
101,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971765894939136.jpg,pitch_up_56,2,612,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/612.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,9.568884607319073e-18,2.4049892020840557e-16,-2.0673107927925162e-16,0.5591929034707469,-0.8290375725550416,1.6196225151358102e-16,0.8290375725550417,0.5591929034707466
42,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971736393105920.jpg,pitch_up_56,2,616,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/616.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,7.171530835594389e-17,5.858335784454001e-17,-1.1260355544075956e-17,0.5591929034707468,-0.8290375725550418,1.025149251850565e-16,0.8290375725550417,0.5591929034707469
71,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971750894003200.jpg,pitch_up_56,2,618,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/618.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,9.080492080646666e-17,4.184407472000912e-17,2.6670169613772608e-17,0.5591929034707469,-0.8290375725550417,-6.189016157154392e-18,0.8290375725550417,0.5591929034707468
159,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971794896687104.jpg,pitch_up_56,2,633,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/633.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,-7.008549758705517e-18,2.1278382611411083e-16,-1.0069260718113304e-16,0.5591929034707468,-0.829037572555042,1.5871811221306113e-16,0.8290375725550417,0.5591929034707469
14,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971722392210944.jpg,pitch_up_56,2,639,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/639.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999997,-1.1681670187677782e-17,-1.6924810986035372e-17,3.491727726140451e-17,0.5591929034707467,-0.8290375725550416,2.2919200813441463e-17,0.8290375725550415,0.5591929034707466
130,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971780395800064.jpg,pitch_up_56,2,647,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/647.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,-5.55896359600503e-17,-3.0263878566738973e-17,1.1629039637780837e-17,0.5591929034707468,-0.8290375725550415,-6.545529665705932e-17,0.8290375725550418,0.5591929034707468
43,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971736893157888.jpg,pitch_up_56,2,658,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/658.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999994,-2.0464207158509606e-17,-2.992638892056287e-16,2.275022367146031e-16,0.5591929034707468,-0.8290375725550412,-1.6498123760705892e-16,0.8290375725550415,0.5591929034707462
102,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971766394965248.jpg,pitch_up_56,2,661,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/661.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999997,1.9899528833929521e-16,2.329215911609175e-16,-1.5687834366960378e-16,0.5591929034707468,-0.8290375725550415,3.410819194969285e-16,0.8290375725550416,0.5591929034707465
72,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971751394077184.jpg,pitch_up_56,2,676,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/676.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999999,2.438594330121134e-17,1.9025219582995778e-16,-1.8924151359756497e-16,0.5591929034707468,-0.8290375725550413,1.231158610209828e-16,0.8290375725550416,0.5591929034707465
160,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971795396774912.jpg,pitch_up_56,2,681,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/681.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999999,-1.2970948191659837e-17,-1.904502309778661e-17,-2.811440615739379e-17,0.5591929034707468,-0.8290375725550416,-3.045295818674359e-17,0.8290375725550415,0.5591929034707466
131,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971780895830272.jpg,pitch_up_56,2,682,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/682.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,1.0956924722848146e-16,-6.202259879395863e-17,2.0354603300542695e-16,0.5591929034707467,-0.8290375725550415,4.29434524660948e-17,0.8290375725550416,0.5591929034707469
15,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971722892271872.jpg,pitch_up_56,2,683,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/683.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,-1.0446986108110513e-18,3.0680047431652935e-17,-2.994079665488321e-17,0.5591929034707469,-0.8290375725550418,2.370161950843595e-17,0.829037572555042,0.559192903470747
103,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971766894998016.jpg,pitch_up_56,2,709,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/709.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999999,3.3637854489694e-17,7.941055350351833e-18,-4.081068145239182e-17,0.5591929034707468,-0.8290375725550416,5.811380218007558e-17,0.8290375725550416,0.5591929034707467
161,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971795896750080.jpg,pitch_up_56,2,718,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/718.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,-1.3987560952505024e-17,1.0713406978044003e-16,-9.041925049902777e-17,0.5591929034707468,-0.8290375725550418,4.963036659800908e-17,0.829037572555042,0.5591929034707469
44,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971737393171200.jpg,pitch_up_56,2,715,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/715.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,-7.129134013060768e-17,2.3648973325235885e-16,-2.1427835347996532e-16,0.5591929034707468,-0.829037572555042,5.487317277660301e-17,0.8290375725550418,0.5591929034707468
73,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971751894056192.jpg,pitch_up_56,2,732,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/732.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,3.211410568224556e-17,-4.508275939288727e-16,2.6317599383061823e-16,0.5591929034707467,-0.8290375725550424,-1.8622163289738299e-16,0.8290375725550418,0.5591929034707472
16,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971723392303104.jpg,pitch_up_56,2,737,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/737.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,-1.0817761194306795e-16,3.4654331889567194e-18,1.78119272802562e-17,0.5591929034707466,-0.8290375725550416,-1.022137889792952e-16,0.8290375725550418,0.559192903470747
132,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971781395859968.jpg,pitch_up_56,2,734,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/734.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999999,1.0922384782472049e-16,-1.2170803722856585e-16,2.2140389227733898e-16,0.5591929034707468,-0.8290375725550416,1.7374072054660815e-17,0.8290375725550418,0.5591929034707468
162,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971796396781056.jpg,pitch_up_56,2,755,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/755.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,-1.3932835556321e-17,4.924252019848167e-17,-5.465131922335162e-18,0.5591929034707468,-0.8290375725550416,3.4723897794009274e-17,0.8290375725550416,0.5591929034707467
104,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971767394990080.jpg,pitch_up_56,2,760,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/760.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,-9.096363030407052e-18,-2.0374930250719923e-16,1.402951265514284e-16,0.5591929034707469,-0.829037572555042,-1.415240398026261e-16,0.829037572555042,0.5591929034707469
45,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971737893216256.jpg,pitch_up_56,2,762,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/762.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,-1.2763930288033168e-16,8.536766955354754e-17,-1.543837991147325e-16,0.5591929034707467,-0.8290375725550416,-3.5875590437888543e-17,0.8290375725550417,0.5591929034707468
133,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971781895892224.jpg,pitch_up_56,2,784,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/784.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,3.950461129805904e-17,-9.896451720862048e-17,1.1190703962117412e-16,0.5591929034707468,-0.8290375725550418,-7.840712300577657e-17,0.8290375725550418,0.5591929034707467
74,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971752394096128.jpg,pitch_up_56,2,781,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/781.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,-1.1295445655166497e-16,-3.975284099292366e-16,1.6906493028412505e-16,0.5591929034707467,-0.8290375725550424,-2.60936915601567e-16,0.8290375725550421,0.5591929034707475
17,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971723892356096.jpg,pitch_up_56,2,782,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/782.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,-1.6257373674337857e-17,-7.132823058452388e-17,-4.764961372924247e-18,0.5591929034707468,-0.8290375725550418,-3.0357095585569916e-18,0.829037572555042,0.5591929034707468
46,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971738393236992.jpg,pitch_up_56,2,812,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/812.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,2.38160865042494e-17,7.279187220692706e-17,-8.887401488521151e-17,0.5591929034707469,-0.829037572555042,7.308807008577173e-17,0.829037572555042,0.559192903470747
105,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971767895051008.jpg,pitch_up_56,2,813,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/813.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,-8.20917510288724e-17,-7.1232362009402e-17,-3.1484374960835e-18,0.5591929034707469,-0.8290375725550417,-1.6026238930001061e-16,0.8290375725550418,0.5591929034707469
163,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971796896843008.jpg,pitch_up_56,2,808,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/808.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999998,-3.0872358147729514e-17,8.089189234859422e-17,-6.057196981285079e-17,0.5591929034707469,-0.829037572555042,-5.029826240079913e-18,0.8290375725550417,0.5591929034707469
134,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971782395972864.jpg,pitch_up_56,2,817,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/817.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,8.020204838033123e-17,-3.138721191938123e-17,6.22072491578812e-17,0.5591929034707467,-0.8290375725550417,3.9530475287517896e-17,0.8290375725550417,0.5591929034707468
75,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971752894090240.jpg,pitch_up_56,2,827,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/827.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,-3.48140705630859e-17,-2.3744853404262786e-16,1.1446220697584656e-16,0.5591929034707468,-0.8290375725550421,-1.1344517166659572e-16,0.8290375725550416,0.559192903470747
18,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971724392369920.jpg,pitch_up_56,2,836,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/836.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000004,-1.5047536859055105e-16,5.875719138003179e-17,-1.0586676675847859e-16,0.559192903470747,-0.8290375725550421,-6.052554971227842e-18,0.8290375725550418,0.5591929034707468
47,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971738893228032.jpg,pitch_up_56,2,846,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/846.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,0.9999999999999999,9.446336654164329e-17,-2.4862613092516805e-16,2.2408654810626997e-16,0.5591929034707468,-0.8290375725550414,-1.0378082146616567e-16,0.8290375725550417,0.5591929034707466
164,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971797396843008.jpg,pitch_up_56,2,862,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/862.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0,5.0205137949084875e-17,-4.9575683642756625e-17,4.1191235221807136e-17,0.5591929034707469,-0.8290375725550418,5.635403000471579e-17,0.8290375725550417,0.5591929034707468
106,1,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971768395051008.jpg,pitch_up_56,2,867,D:\mipmap-lite\1fad9647-f717-4cd4-9391-11f219d7e5d1\snow\snow-20260827\result/.temp/undistort/867.jpg,0.0,2912,1456,2308.921016,1456.0,728.0,1.0000000000000002,6.250930974470689e-18,-1.7226303597850544e-16,8.78887516571786e-17,0.5591929034707468,-0.829037572555042,-1.2483480272025137e-16,0.8290375725550417,0.559192903470747
