image_id,camera_id,timestamp,source_path,raw_x,raw_y,raw_z,pos_diff_raw_minus_corrected_x,pos_diff_raw_minus_corrected_y,pos_diff_raw_minus_corrected_z,pos_correction_norm_m,corrected_x,corrected_y,corrected_z,mvs_center_x,mvs_center_y,mvs_center_z,rotation_correction_deg,raw_w2c_00,raw_w2c_01,raw_w2c_02,raw_w2c_10,raw_w2c_11,raw_w2c_12,raw_w2c_20,raw_w2c_21,raw_w2c_22,optimized_w2c_00,optimized_w2c_01,optimized_w2c_02,optimized_w2c_10,optimized_w2c_11,optimized_w2c_12,optimized_w2c_20,optimized_w2c_21,optimized_w2c_22,delta_w2c_00,delta_w2c_01,delta_w2c_02,delta_w2c_10,delta_w2c_11,delta_w2c_12,delta_w2c_20,delta_w2c_21,delta_w2c_22
59,1,1771971744.893625,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971744893625088.jpg,7.90091627978,-2.349307234107,1.750908063696,0.01720624209379018,0.014067425570966074,-0.0008538435523876009,0.022241319160444174,7.8837100376862095,-2.363374659677966,1.7517619072483877,5.116689164,1.859509886,0.336721016,0.558923553565184,-0.9368151620738112,-0.01734857286057398,-0.3493943032282031,0.34974831645557936,-0.025572011902329272,-0.9364946275039466,0.007312129998030742,-0.9995224355795967,0.030023882625726084,-0.9364189539945736,-0.02554682971591277,-0.34995271407888057,0.35063796158943233,-0.03079173023874016,-0.9360047485142972,0.01313630435534863,-0.9991992938550202,0.03779164811850433,0.9999661598905075,0.0008711677921617345,0.00818047312269947,-0.0009140393146425871,0.9999858615453004,0.0052384388548064025,-0.008175793904239203,-0.005245738859508079,0.9999528181958657
60,1,1771971745.3936741,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971745393674240.jpg,7.986610075391,-2.710292281585,1.749202031566,0.020252396521662774,0.011045685809420114,-0.009210176085545085,0.024839365599745696,7.966357678869337,-2.7213379673944202,1.7584122076515452,5.199336805,1.501546578,0.343371316,0.7366675330857628,-0.9478841536182236,0.007884003370494413,-0.31851761930906974,0.31861235342804173,0.019245751857539073,-0.9476897009456642,-0.0013414777329619765,-0.9997836983699484,-0.020754684078537533,-0.9463964688926553,-0.00398386209997745,-0.32298274336298793,0.3228678083671144,0.01771724603938996,-0.9462782241566142,0.00949220668389078,-0.9998351004218383,-0.01548127826512491,0.9999185016152573,0.004477140816992038,0.011955974975002844,-0.004495309274763584,0.9999887812532493,0.0014931718469637192,-0.01194915570332462,-0.0015467959610636949,0.9999274099154557
61,1,1771971745.893655,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971745893655040.jpg,8.198359475276,-2.994819351253,1.729734993475,0.011332178538342674,0.012457989794893098,-0.009478914847664388,0.019325361751951948,8.187027296737657,-3.0072773410478932,1.7392139083226643,5.420006423,1.215607204,0.324173017,0.6041995490722547,-0.9310900251038747,0.06517196068476733,-0.3589205771372953,0.36147695864960083,0.03254033938778367,-0.9318130363318398,-0.049048685176065504,-0.9973433420106794,-0.05385614755502122,-0.9279497777366086,0.06054925524618604,-0.36775399071622716,0.3701050593891711,0.03335127490661827,-0.9283910477146153,-0.04394832207396351,-0.9976078789540685,-0.05335789384568879,0.999945370122722,0.009215792592024942,0.004932133111875056,-0.00920891040590541,0.9999565941275578,-0.0014162732612529865,-0.004944971108963668,0.0013707763184814177,0.9999868340298368
62,1,1771971746.3937151,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971746393715200.jpg,8.315016837541,-3.264341597474,1.748084323779,0.027917741299699372,0.002645224007972957,-0.0027554495750041763,0.028177828015829878,8.2870990962413,-3.266986821481973,1.7508397733540042,5.520078222,0.955897724,0.335798882,0.7104464646031596,-0.9228984263759386,0.15950122589091217,-0.3504537823053322,0.35380099400500253,-0.007854157229533199,-0.935287746554656,-0.15193206124412692,-0.9871664860364285,-0.049183102917576216,-0.9225557011857158,0.14925436056761548,-0.35582877070479335,0.35798972080682695,-0.01305471833953864,-0.9336342614352393,-0.14399422907318993,-0.9887126529890407,-0.04138782203728752,0.9999329968950983,0.0052288977922197,0.010327649697128051,-0.0052747353603741776,0.9999763373594402,0.00441609421059158,-0.010304314012397243,-0.004470273937614034,0.999936916892089
63,1,1771971746.893759,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971746893758976.jpg,8.338887572423,-3.587662624151,1.824152615052,0.018431656767180726,0.007572190293499759,0.005070429604411564,0.02056145163643424,8.320455915655819,-3.5952348144445,1.8190821854475885,5.553435042,0.627649731,0.404041294,0.4803666728725028,-0.9261062091060361,0.23383999078088058,-0.2960509215774279,0.2931760349305639,-0.04779322340097969,-0.9548631422038116,-0.23743441620295797,-0.9710997201670597,-0.024294680360498866,-0.9285728165789118,0.2268740101267399,-0.2937357789574138,0.29002151937198095,-0.05031916451601104,-0.9556963429790754,-0.2316032007807198,-0.9726233419013871,-0.0190733368004411,0.999970015537875,-0.002600867885814174,0.007294073719307009,0.002577420255849117,0.999991487214771,0.0032221736165317237,-0.007302392074305786,-0.0032032771080374852,0.999968206537469
64,1,1771971747.3937771,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971747393777152.jpg,8.470744598735,-3.877166959214,1.82759092045,0.022932810554046945,-0.013530296829483701,0.025268972996832006,0.0367083604716469,8.447811788180953,-3.8636366623845166,1.802321947453168,5.680790914,0.359247883,0.387281056,1.8717559476714691,-0.9045792290000938,0.2408886889280782,-0.35172298475946606,0.3318510034656294,-0.12001339703815228,-0.9356664448564016,-0.26760293339283636,-0.9631040567238176,0.02862247301815135,-0.914575679153252,0.2159093460052347,-0.3419568414419567,0.3193806829934088,-0.13309890213212605,-0.9382327331647975,-0.24808729599080925,-0.9672992487120076,0.05277174442022925,0.9995903629280901,-0.009457328812320398,0.02701231706138317,0.009030865295678661,0.9998333374140368,0.015866343861137392,-0.027157868349712972,-0.015615899821790643,0.9995091764758617
65,1,1771971747.8938072,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971747893807104.jpg,8.586871701657,-4.18752362214,1.860715936186,0.021853362273660082,0.019302988217705597,0.000975630499494784,0.029174074992504136,8.56501833938334,-4.206826610357705,1.8597403056865052,5.797997466,0.016057935,0.444699414,0.563062139051421,-0.905047685681954,0.24392882977287147,-0.3484069641200879,0.32542507099002094,-0.13026713713936688,-0.9365516516202687,-0.2738379261769242,-0.9610042658527332,0.03851741424304855,-0.9062275193623539,0.23727924949800747,-0.3499289083628513,0.3252768146647047,-0.1374370519296203,-0.9355779233171752,-0.27008642504194424,-0.9616702212892719,0.0473678001759108,0.9999760373801881,0.001907653720618434,0.006654736861695513,-0.0019540236022011497,0.999973811097577,0.006968422400311524,-0.00664126924452231,-0.006981258931548907,0.9999535767057152
66,1,1771971748.3938591,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971748393859072.jpg,8.608152130955,-4.531496051322,1.889177844644,0.02237587000945318,-0.01144587620059978,0.0041918504241503785,0.025480566136918,8.585776260945547,-4.5200501751213995,1.8849859942198495,5.818755387,-0.29716563,0.469945103,0.8067802277944345,-0.8864874401522438,0.2787968406860911,-0.3693404121887782,0.33171445081442263,-0.17365242376087786,-0.9272595962527747,-0.3226539037005569,-0.9445195378314982,0.06145975171903029,-0.8859419502812699,0.2878575893026839,-0.36365487623936416,0.3288117255129178,-0.16314518924750132,-0.9301970202008898,-0.3270928154164158,-0.943674549570054,0.04988621650033398,0.9999426399781379,-0.006664441854318838,-0.00838462690420978,0.006587522680443382,0.9999362718746271,-0.009168245983105158,0.008445193809915708,0.009112486172416681,0.9999228176700793
67,1,1771971748.8938382,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971748893838080.jpg,8.720086252277,-4.824570615269,1.880220203225,0.012137472800035631,0.006980748301707251,-0.013307722440578651,0.019316950312584905,8.707948779476965,-4.831551363570707,1.8935279256655786,5.940927906,-0.608666818,0.478487034,0.4028258780561775,-0.768569783778057,0.4510376795663648,-0.4537240340501487,0.35720623242777677,-0.2858310202625327,-0.8892155730588803,-0.5307581322769388,-0.8454972734829304,0.05856761523936782,-0.7720476923880715,0.44714550625505234,-0.4516671970756417,0.3534623528087818,-0.28854136277136244,-0.8898360787903159,-0.5282108724980336,-0.8466432413986176,0.06471859059735496,0.9999842622801378,-0.001958798231675524,0.005257214237252148,0.0019365045168673702,0.9999891261907604,0.004242340214535615,-0.005265466959817554,-0.004232092830656763,0.9999771818636503
68,1,1771971749.393872,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971749393872128.jpg,8.863873880905,-5.15547611345,1.922062484118,0.011077093782815517,0.0401779182049784,-0.0075524708934124885,0.04235571903007984,8.852796787122184,-5.195654031654978,1.9296149550114126,6.085775913,-0.972769486,0.514574064,0.6897175094814297,-0.8502543666350402,0.31229913220732936,-0.4237177882041259,0.3634188234193609,-0.23403607879146993,-0.9017504491866921,-0.38078113241406136,-0.9207042770870908,0.08549481476091392,-0.8560502374009438,0.3046229146879457,-0.417591751466439,0.3570029236390499,-0.23579600961125746,-0.9038523963372438,-0.37380062006229786,-0.9228245346209798,0.09310195885486616,0.9999349776202746,-0.005833973066191937,0.009798228911621016,0.005796154333891133,0.9999756603458476,0.0038837238346846235,-0.009820647966365632,-0.0038266792587471174,0.9999444541570154
69,1,1771971749.893975,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971749893975040.jpg,8.873063550255,-5.539822214911,1.934223033858,0.01697709855675722,0.024998965813509244,0.009150133213131406,0.03157364573451888,8.856086451698243,-5.564821180724509,1.9250729006448686,6.089065578,-1.341936635,0.510032009,0.5064831937570297,-0.8332309648600396,0.3165149676640434,-0.45337008551848423,0.4171338915184426,-0.178379919652365,-0.891167728775844,-0.36294004428429827,-0.9316645745704007,0.016602552378059632,-0.8355023901524391,0.3085434419214,-0.45468307698534044,0.41949337952933735,-0.1762986048576194,-0.8904740908394315,-0.35490993305431257,-0.9347297718445435,0.01786597455585925,0.999964785728942,0.0016445672733875233,0.008229380326308586,-0.0016217058774863188,0.9999948099057325,-0.0027839237857851685,-0.008233915964998418,0.002770480117495699,0.9999622628218526
70,1,1771971750.393963,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971750393963008.jpg,9.004384765179,-5.882448134643,1.894368532019,0.009739926937130328,0.03901122779652444,0.008520191997235138,0.04110152968689496,8.994644838241868,-5.921459362439524,1.885848340021765,6.227623964,-1.698574817,0.470807449,0.60112102191257,-0.8078447509980002,0.2751244092714275,-0.5212421871913541,0.4953783832905873,-0.16223750109433088,-0.8533927879980417,-0.31935421658932667,-0.9476209963174701,-0.005227971394569764,-0.810366483226008,0.265428653800754,-0.5223540873827175,0.4955002506736004,-0.16534630542743778,-0.8527251027522852,-0.312706994559302,-0.9498464239144219,0.00247113954941602,0.9999491984351936,0.0012726911088647135,0.00999904026168762,-0.0013017835992249931,0.9999949373401856,0.002903558757499173,-0.009995294306533536,-0.002916427838791575,0.9999457928009828
71,1,1771971750.8940032,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971750894003200.jpg,9.15885801111,-6.243893288342,1.865989584535,0.012985496595883106,0.03584678882037817,0.0115435247065373,0.039835516228924644,9.145872514514117,-6.279740077162378,1.854446059828463,6.378851641,-2.056855532,0.439405169,0.2846877445453903,-0.7496804106925823,0.28153666706559877,-0.5989293672223758,0.5726538845989237,-0.17767709341175308,-0.8003114262151415,-0.331733040678139,-0.9429570274272022,-0.028022029692561734,-0.751241640620556,0.2821157974916626,-0.5966964673964299,0.5719250145239902,-0.1730112546124023,-0.8018534052675564,-0.3294507173455067,-0.9436513034924955,-0.03137582281702445,0.9999961206637146,-0.0027839578381138805,-9.075393907246676e-05,0.0027835608598853,0.9999876604986573,-0.004114685815681207,0.00010220793104213902,0.0041144172343186665,0.9999915305263145
72,1,1771971751.3940773,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971751394077184.jpg,9.237370810696,-6.63670879206,1.84151645379,0.017129687069024513,0.02295064886264786,-0.006961769058208667,0.029472439510822596,9.220241123626975,-6.659659440922648,1.8484782228482086,6.45322025,-2.436774895,0.433437332,1.2638233225354125,-0.7376823601661759,0.2114821653827234,-0.6411708268665184,0.6105410340234227,-0.19644103307429295,-0.7672356654238085,-0.2882089194894392,-0.9574373160942385,0.01579254498144589,-0.7375290180770955,0.23205311258171846,-0.6341942134988079,0.6048354168255635,-0.19072628679959303,-0.7731737205034105,-0.30037487585961997,-0.953821176355807,0.00031222995076097,0.9997640697417287,-0.00930006308104073,-0.019629408553100535,0.009224807762875287,0.9999497635546393,-0.003920878569739892,0.019664886859422102,0.00373887599544514,0.9997996364427707
73,1,1771971751.894056,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971751894056192.jpg,9.403122932714,-6.973545695724,1.792056047978,0.010136572134038069,0.03782575877500527,-0.0017382792369473044,0.03919897621416977,9.392986360579961,-7.011371454499005,1.7937943272149475,6.625965487,-2.788486909,0.378753436,0.7815491143808427,-0.7398190635280877,0.2721807523882105,-0.6152929312691728,0.6010644893724434,-0.14353575932418394,-0.7862054218909165,-0.30230652135848374,-0.9514804905118222,-0.057407693905216384,-0.7400713143905318,0.2595742378198196,-0.6204157192371342,0.605003863628802,-0.14591852551641538,-0.7827375734595456,-0.29370865600198565,-0.9546355320075695,-0.04905330180663003,0.9999073846016875,0.0056854302807853975,0.012365197189518186,-0.005696709894728061,0.9999833888914995,0.0008771758363325373,-0.012360004667824779,-0.0009475355375233327,0.9999231632785675
74,1,1771971752.3940961,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971752394096128.jpg,9.534112292275,-7.32872957015,1.765324044763,0.017967713038354205,0.04286910804400579,-0.0039464719423386585,0.04664947777959526,9.516144579236645,-7.371598678194006,1.7692705167053386,6.749123705,-3.148714133,0.354229625,0.23071491507974656,-0.7311252630202687,0.2948256929334402,-0.6152508923681949,0.5944046236219007,-0.16737023788495597,-0.7865560036559636,-0.334871607023423,-0.940778940164293,-0.052877145846764506,-0.731200649152185,0.292023147720855,-0.6164966276263213,0.5945610069452623,-0.1702375032686384,-0.785822118231026,-0.33442909517513464,-0.9411384986685353,-0.04914780386016049,0.9999952941004648,0.0014040933397909024,0.002727691114930993,-0.0014112029645818758,0.9999956078728298,0.0026062887873758355,-0.002724019661836943,-0.002610125848230664,0.999992883454647
75,1,1771971752.8940902,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971752894090240.jpg,9.548136843768,-7.743369743854,1.744335646489,0.01830993754678456,0.04242804558887414,-0.004538011384537799,0.046432600754049175,9.529826906221217,-7.785797789442874,1.748873657873538,6.762806032,-3.562913244,0.333832767,0.3525573934129383,-0.7346126421439481,0.2766997448820109,-0.6195010227469516,0.601016937447011,-0.15830634080341643,-0.7834013935162797,-0.31483790576121007,-0.9478271749869084,-0.05000739397561804,-0.7329502687782631,0.2818969243293134,-0.6191268267096374,0.6018278072691388,-0.15560515300741573,-0.7833200666108071,-0.31715484214416834,-0.946742393901959,-0.05560256912495665,0.9999850429089563,-0.00011677760874430873,-0.005468118631143984,0.00010136065044634315,0.9999960197302789,-0.002819618701038321,0.005468426134886676,0.0028190222756838794,0.9999810745354221
76,1,1771971753.394169,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971753394169088.jpg,9.688627457042,-8.116545475238,1.702987515571,0.04899730551391368,-0.006526321984529293,0.008065595041381823,0.050083756345157555,9.639630151528085,-8.110019153253472,1.6949219205296182,6.872609278,-3.887134608,0.279881029,1.853461806949328,-0.7163801207202645,0.27791915325349964,-0.6399691140138534,0.6184405609226491,-0.17169883504710404,-0.7668446926523951,-0.3230027790011999,-0.9451351513399153,-0.04887484485066862,-0.7308784077537284,0.2493796719279332,-0.635316088501221,0.6128788148323049,-0.16979955257994472,-0.7717173512843933,-0.30032700745874347,-0.9534033203071861,-0.0287366911475353,0.9994768235161705,-0.00763428098808287,0.03142923810435165,0.007630522338290362,0.999970858452196,0.0002395312558933259,-0.031430150856619925,4.155646574361539e-07,0.9995059507661557
77,1,1771971753.894149,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971753894149120.jpg,9.773531272527,-8.457998330645,1.705837599431,0.024583572113987984,0.03926851066412329,0.00022399013950169522,0.04632945196356856,9.748947700413012,-8.497266841309123,1.7056136092914982,6.981926827,-4.274382296,0.290572718,0.6588956178823554,-0.7129883354382591,0.33271049638722516,-0.6172125720712005,0.5952421306169985,-0.17803025146778495,-0.7835764388372417,-0.3705866153377869,-0.926071787258463,-0.07110981209650058,-0.7150227346490905,0.3224714112238009,-0.6202859645988023,0.5960443961383175,-0.18247424014544034,-0.781942599885345,-0.3653403437440831,-0.9288247093110059,-0.06173404738295374,0.9999407883066193,0.003020144757590717,0.010454597380108373,-0.003058993579357101,0.9999884689524728,0.0037019616922597813,-0.010443296367451456,-0.003733723039099561,0.9999384965452872
78,1,1771971754.394249,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971754394248960.jpg,9.727104406347,-8.806711028198,1.725797925345,0.022429039422203978,0.029230116688619745,-0.007034738087595249,0.03750931978847617,9.704675366924796,-8.83594114488662,1.7328326634325952,6.937654493,-4.613056599,0.317791772,0.6016074839958937,-0.7107409197111862,0.34820158067627727,-0.6112307291544163,0.5777172798340174,-0.2068307218158063,-0.789597237263617,-0.40136029901982234,-0.9143176208122071,-0.05415901257430966,-0.7161448107162873,0.3397003662217405,-0.6097050690891035,0.57488164025359,-0.20827727436907062,-0.7912848265199659,-0.39578745531342313,-0.9171827724996835,-0.04613081449875744,0.9999480998380843,-0.002568265862618339,0.009859089241103054,0.0025432196094556923,0.9999935093381913,0.0025521198065483926,-0.009865579771265164,-0.0025269135220272656,0.999948141177246
79,1,1771971754.8942602,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971754894260224.jpg,9.774976197738,-9.128345588585,1.691903129855,0.01648005365258065,0.0334705648000142,-9.736767445223116e-05,0.03730791279189865,9.75849614408542,-9.161816153385015,1.6920004975294523,6.99147527,-4.938931608,0.276959606,0.5173245881528049,-0.6823641580276458,0.3965290347885621,-0.6141204119786874,0.5532170003698407,-0.2690276598294721,-0.7884003226460992,-0.4778389962539864,-0.8777179745318702,-0.03579177059959049,-0.684056285688796,0.390127770277141,-0.6163337739149417,0.5522266053752796,-0.2750590188099218,-0.7870122695911531,-0.4765635050288087,-0.8787165976752168,-0.02728308349045327,0.9999756307727857,0.0025310186871883933,0.006506289647220914,-0.0025682306223541434,0.9999803575676598,0.005717400661567902,-0.006491690999950094,-0.005733970985241883,0.9999624890588149
80,1,1771971755.394284,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971755394284032.jpg,9.860340186422,-9.423628634265,1.667332265453,0.013534791483363229,0.03519791155979135,-0.0030859686688596843,0.03783657967224573,9.846805394938638,-9.458826545824792,1.6704182341218599,7.079784521,-5.235942,0.255377343,0.14275225454335563,-0.6042885135893896,0.47504081969920686,-0.6396652342932452,0.5533326637277205,-0.3274413362517681,-0.7659015175371062,-0.5732873237704739,-0.8167731575738533,-0.06498656377225798,-0.6024998874515147,0.4750961614418393,-0.6413092257282299,0.5549942650025336,-0.3280519852530577,-0.7644365642653582,-0.5735636420095066,-0.8164958863060837,-0.06602436073172546,0.9999970475229962,0.002230719625997849,-0.0009637609874526726,-0.002231249444457684,0.9999973600504563,-0.0005490155142760661,0.0009625337434900238,0.0005511642844886559,0.999999384873173
81,1,1771971755.894273,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971755894273024.jpg,9.938118049464,-9.701493950654,1.617399194321,0.009973940990827934,0.02612149547830267,-0.0063913325700166446,0.028682070304147503,9.928144108473173,-9.727615446132301,1.6237905268910167,7.161123235,-5.504730901,0.208749636,0.6126923147545623,-0.5949825540868134,0.49174503348962967,-0.6357535547447731,0.5112127486375251,-0.3788393481279657,-0.7714546480127298,-0.6202074539722969,-0.7840073790139104,-0.025983527261324912,-0.5999265123504609,0.48315660615613065,-0.6376894806304256,0.5103726547958611,-0.3826965263441614,-0.7701059160665742,-0.6161233099109602,-0.7874662295310209,-0.0170001274277739,0.999949024191795,0.002219698742053382,0.009849972353855747,-0.0022543681806792165,0.9999912986703418,0.003510043833014278,-0.00984209540611846,-0.003532070369947825,0.9999453273239086
82,1,1771971756.3943338,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971756394333952.jpg,10.116170038107,-9.991872494327,1.540578152806,0.0038297358399681514,0.03173968967626006,0.009290394493861764,0.03329243468418618,10.112340302267032,-10.023612184003259,1.5312877583121383,7.345319428,-5.800727638,0.116246867,0.43822811085465446,-0.5548753548118726,0.5612469972491017,-0.6140970189646466,0.45898233041328335,-0.4091282797124538,-0.7886376044216507,-0.6938649443449283,-0.7194552514356923,-0.03058725536583151,-0.5583201789716612,0.5551642803715746,-0.6164991480550188,0.4591846886653746,-0.4121131424858534,-0.786963899734745,-0.690961648319453,-0.7224647947062517,-0.02483185377128283,0.9999726817588648,0.002801907402699389,0.00683995986035211,-0.002815345934555346,0.9999941241789916,0.0019558718671468687,-0.00683443949810887,-0.001975075289352969,0.9999746944369885
83,1,1771971756.8943381,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971756894338048.jpg,10.228843064534,-10.294986934597,1.514290707622,0.016491987321482604,0.038668055414938785,-0.01242288382978149,0.04383528485173749,10.212351077212517,-10.33365499001194,1.5267135914517815,7.445330203,-6.110770444,0.1116727,0.3477166579775545,-0.4658617898705444,0.6413125249890361,-0.60966469311483,0.4789736373652271,-0.396564934147273,-0.7831478198360083,-0.7440141446556892,-0.6568519607163824,-0.12242734276013367,-0.4706464785084391,0.6401074649732795,-0.6072514516681595,0.47532238981729963,-0.3958925400123505,-0.7857084207903976,-0.743344145067395,-0.6584311126063614,-0.11793198016641859,0.9999849154253585,-0.0037037799524584185,0.004055975320743306,0.0036932994934400967,0.9999898298001118,0.002588403986114446,-0.004065520949455982,-0.0025733850095436784,0.9999884245475055
84,1,1771971757.3943932,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971757394393088.jpg,10.173716267192,-10.57332012565,1.534285203458,0.0197947092056463,0.029929535704240173,-0.008651599482416006,0.036911485930691365,10.153921557986354,-10.60324966135424,1.542936802940416,7.386900684,-6.380365116,0.127895912,0.16411908336639627,-0.4431394876164658,0.6641696684455133,-0.6020847498749602,0.4702585347338374,-0.39957404690908627,-0.7868910290165213,-0.7632065939344344,-0.6318379796701624,-0.13526441668571598,-0.4447129510738024,0.6623965074124593,-0.6028774818443674,0.4694549945437844,-0.40085261772383163,-0.7867205265924152,-0.7627859458885731,-0.6328886520010669,-0.13270099819951398,0.9999968758443621,0.000592368185035509,0.002428456598139117,-0.0005957644753854195,0.9999988452543791,0.0013980538610539055,-0.002427625631261053,-0.0013994962814867808,0.9999960740142697
85,1,1771971757.894437,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971757894437120.jpg,10.118185687896,-10.813287621793,1.560554323716,0.019997444133189823,0.022793556236916146,-0.018330678344441964,0.035432439181531106,10.09818824376281,-10.836081178029916,1.578885002060442,7.33116737,-6.613196633,0.163844111,0.17273468958003818,-0.347586851240159,0.7184754053875053,-0.6024752880394447,0.4140658058694697,-0.4588778978915653,-0.7861174105922634,-0.8412686189646078,-0.5227084911113254,-0.13799617409733922,-0.3481925137814914,0.7171639214502431,-0.603686908187212,0.4164960764970004,-0.45858035110247586,-0.785006420257398,-0.8398172370278729,-0.524766587496612,-0.13902171426805943,0.9999982225796931,0.0013035025371716776,0.0013622476245196769,-0.0013002942871793946,0.9999963854755306,-0.002353353063363242,-0.0013653103023310016,0.002351577557662211,0.9999963029985504
86,1,1771971758.394463,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971758394462976.jpg,9.90101688139,-10.995159123865,1.598441978118,0.03827654832811156,0.031169543001497324,-0.009877222051114132,0.050340779476319854,9.862740333061888,-11.026328666866497,1.608319200169114,7.095719459,-6.803444121,0.193278309,0.36012971316388137,-0.34955497933293644,0.7527559818780679,-0.557825912064271,0.38320411286886047,-0.42844006506467047,-0.8182870636443975,-0.8549654521113352,-0.4997975013884788,-0.13869583015322995,-0.35537767519890795,0.7506759369507436,-0.5569491409934507,0.38187111363929865,-0.42725250316821417,-0.8195302014595783,-0.8531595164669391,-0.5039255264616175,-0.13482545472677032,0.9999805004492208,-0.0020575568448542845,0.005896200569487666,0.002053355325123181,0.9999976337090841,0.0007185458516445312,-0.005897665066297463,-0.0007064248454860893,0.9999823590997511
87,1,1771971758.8944612,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971758894461184.jpg,9.579391125421,-11.073775425951,1.643406352454,0.029311422445410074,0.01794013511305348,-0.010517509179362616,0.03593919772318075,9.550079702975589,-11.091715561064053,1.6539238616333625,6.783058829,-6.868831016,0.23888297,0.46303086381559333,-0.3885778981398631,0.729047342079397,-0.5634688900766159,0.3643485874920205,-0.44011168095498787,-0.8207020257557216,-0.8463198708938461,-0.5242057623623975,-0.09460969736914926,-0.3932202042390037,0.7240322890535654,-0.566705492638011,0.36318135641869775,-0.44392358348728556,-0.819164912806745,-0.8446757800056252,-0.5279290638254931,-0.0883953066640275,0.9999714113205451,0.003172052026052631,0.00686400958200627,-0.003191612539604414,0.9999908721272444,0.0028406463333474036,-0.006854936250243209,-0.0028624723820737264,0.9999724076697656
88,1,1771971759.394526,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971759394525952.jpg,9.319952419039,-11.204676795616,1.673969176225,0.020259931951703614,0.015207494480597106,-0.012583627914129814,0.028285692894930457,9.299692487087295,-11.219884290096598,1.6865528041391298,6.532671613,-6.996999745,0.271511913,0.8233238453901631,-0.32212987398453086,0.771698066647436,-0.54837435955679,0.31037455775587003,-0.46114737710258824,-0.8312705519199217,-0.8943712753574762,-0.4379785274691128,-0.09096609968240421,-0.33314977912069,0.7640540832638147,-0.5524785810506387,0.31430714246492797,-0.462443691990369,-0.8290698715632164,-0.8889444554455397,-0.44985240867000875,-0.08608464175696195,0.9999016432873752,0.003516423171218967,0.013577132218830149,-0.003473963390626376,0.9999890056755927,-0.003149620024702208,-0.013588058344269226,0.0031021437781525614,0.9999028659696962
89,1,1771971759.8945248,G:/S1/USA/2026-02-24_16-21-11snow/camera/left/1771971759894524928.jpg,9.064989579453,-11.262385690659,1.745612235837,0.030903228394420168,0.01726258778871248,-0.015910133864111553,0.038809004392468656,9.03408635105858,-11.279648278447713,1.7615223697011118,6.267065477,-7.056763733,0.346481478,0.25965299896152144,-0.28806637654268896,0.8122276566891766,-0.5072514134182129,0.2363282796581771,-0.4530223732547749,-0.8596043703730326,-0.9279906825714213,-0.3675009701209241,-0.06145185123987318,-0.2918267937881608,0.8102869675427081,-0.5082048333671811,0.2353471099850194,-0.45416581307827597,-0.8592701275225665,-0.927064647286812,-0.3703625851262391,-0.05816094299087526,0.9999905919890888,0.0008100466193976837,0.004261426731282288,-0.0008156366142110281,0.9999988090665797,0.0013101917171988136,-0.004260360339835405,-0.0013136551665714224,0.9999900617705548
